image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3a_310_fetta.bmp,Colore della Pasta,Pasta di colore carico ma abbastanza uniforme.,La pasta del formaggio è di colore carico ma abbastanza uniforme.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3a_310_fetta.bmp,Colore della Pasta,"Pasta di colore tendenzialmente carico, più chiara verso gli scalzi.","La pasta del formaggio è di colore tendenzialmente carico, più chiara verso gli scalzi."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3a_310_fetta.bmp,Colore della Pasta,Pasta di colore giallo con leggere sfumature rosate.,La pasta del formaggio è di colore giallo con leggere sfumature rosate.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3a_310_fetta.bmp,Colore della Pasta,"Pasta di colore intenso, abbastanza omogeneo.","La pasta del formaggio è di colore intenso, abbastanza omogeneo."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3a_310_fetta.bmp,Colore della Pasta,"Pasta di colore carico, abbastanza omogeneo, con lievi note rosate.","La pasta del formaggio è di colore carico, abbastanza omogeneo, con lievi note rosate."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3a_310_fetta.bmp,Colore della Pasta,Pasta di colore giallo tendente al carico nocciola.,La pasta del formaggio è di colore giallo tendente al carico nocciola.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3a_310_fetta.bmp,Colore della Pasta,Pasta con cristalli bianchi omogeneamente diffusi e sottopasta più carico.,La pasta del formaggio presenta cristalli bianchi omogeneamente diffusi e sottopasta più carico.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore chiaro e uniforme.,La pasta del formaggio è di colore chiaro e uniforme.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore giallo saturo con zone leggermente più chiare.,La pasta del formaggio è di colore giallo saturo con zone leggermente più chiare.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6b_330_fetta.bmp,Colore della Pasta,Pasta più chiara nella zona sottocorticale con leggero alone centrale.,La pasta del formaggio è più chiara nella zona sottocorticale con leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore abbastanza omogeneo.,La pasta del formaggio è di colore abbastanza omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6b_330_fetta.bmp,Colore della Pasta,Pasta di colore chiaro e omogeneo.,La pasta del formaggio è di colore chiaro e omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore chiaro e uniforme.,La pasta del formaggio è di colore chiaro e uniforme.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore giallo saturo con zone leggermente più chiare.,La pasta del formaggio è di colore giallo saturo con zone leggermente più chiare.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6a_330_fetta.bmp,Colore della Pasta,Pasta più chiara nella zona sottocorticale con leggero alone centrale.,La pasta del formaggio è più chiara nella zona sottocorticale con leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore abbastanza omogeneo.,La pasta del formaggio è di colore abbastanza omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P6a_330_fetta.bmp,Colore della Pasta,Pasta di colore chiaro e omogeneo.,La pasta del formaggio è di colore chiaro e omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3b_310_fetta.bmp,Colore della Pasta,Pasta di colore carico ma abbastanza uniforme.,La pasta del formaggio è di colore carico ma abbastanza uniforme.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3b_310_fetta.bmp,Colore della Pasta,"Pasta di colore tendenzialmente carico, più chiara verso gli scalzi.","La pasta del formaggio è di colore tendenzialmente carico, più chiara verso gli scalzi."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3b_310_fetta.bmp,Colore della Pasta,Pasta di colore giallo con leggere sfumature rosate.,La pasta del formaggio è di colore giallo con leggere sfumature rosate.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3b_310_fetta.bmp,Colore della Pasta,"Pasta di colore intenso, abbastanza omogeneo.","La pasta del formaggio è di colore intenso, abbastanza omogeneo."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3b_310_fetta.bmp,Colore della Pasta,"Pasta di colore carico, abbastanza omogeneo, con lievi note rosate.","La pasta del formaggio è di colore carico, abbastanza omogeneo, con lievi note rosate."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3b_310_fetta.bmp,Colore della Pasta,Pasta di colore giallo tendente al carico nocciola.,La pasta del formaggio è di colore giallo tendente al carico nocciola.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P3b_310_fetta.bmp,Colore della Pasta,Pasta con cristalli bianchi omogeneamente diffusi e sottopasta più carico.,La pasta del formaggio presenta cristalli bianchi omogeneamente diffusi e sottopasta più carico.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,Pasta di colore omogeneo e carico.,La pasta del formaggio è di colore omogeneo e carico.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,Pasta di colore giallo carico.,La pasta del formaggio è di colore giallo carico.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,Pasta di colore giallo carico con zone presso gli scalzi più chiare.,La pasta del formaggio è di colore giallo carico con zone presso gli scalzi più chiare.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,Pasta di colore omogeneo non molto carico.,La pasta del formaggio è di colore omogeneo non molto carico.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,Pasta di colore giallo carico omogeneo.,La pasta del formaggio è di colore giallo carico omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,Pasta con alone centrale.,La pasta del formaggio presenta alone centrale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,"Pasta di colore giallo carico, più scura al centro.","La pasta del formaggio è di colore giallo carico, più scura al centro."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P5b_319_grana.bmp,Colore della Pasta,Pasta di colore carico con aree rossastre e verdognole.,La pasta del formaggio è di colore carico con aree rossastre e verdognole.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,Pasta con leggero alone centrale.,La pasta del formaggio presenta leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,Pasta con alone centrale e chiazze rosate.,La pasta del formaggio presenta alone centrale e chiazze rosate.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,"Pasta di colore chiaro tendente al paglierino, leggermente più carico al centro.","La pasta del formaggio è di colore chiaro tendente al paglierino, leggermente più carico al centro."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,Pasta più chiara verso gli scalzi.,La pasta del formaggio è più chiara verso gli scalzi.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,Pasta di colore giallo carico omogeneo.,La pasta del formaggio è di colore giallo carico omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,Pasta con alone centrale.,La pasta del formaggio presenta alone centrale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,Pasta con colore lievemente più carico al centro.,La pasta del formaggio presenta colore lievemente più carico al centro.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4a_313_grana.bmp,Colore della Pasta,Pasta di colore medio chiaro.,La pasta del formaggio è di colore medio chiaro.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,Pasta con alone centrale percepibile e macchia rosata.,La pasta del formaggio presenta alone centrale percepibile e macchia rosata.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,Pasta di colore più chiaro nella zona sottocorticale.,La pasta del formaggio è di colore più chiaro nella zona sottocorticale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,"Pasta di colore chiaro, leggermente più carico al centro, con lieve macchia rosata al taglio.","La pasta del formaggio è di colore chiaro, leggermente più carico al centro, con lieve macchia rosata al taglio."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,"Pasta con colore disomogeneo, più chiara verso gli scalzi.","La pasta del formaggio presenta colore disomogeneo, più chiara verso gli scalzi."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,Pasta con macchia rosata.,La pasta del formaggio presenta macchia rosata.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,Pasta di colore chiaro con leggero alone.,La pasta del formaggio è di colore chiaro con leggero alone.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,Pasta più scura al centro con presenza di alone rosato.,La pasta del formaggio è più scura al centro con presenza di alone rosato.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1a_302_fetta.bmp,Colore della Pasta,Pasta di colore tendente al chiaro.,La pasta del formaggio è di colore tendente al chiaro.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2b_307_grana.bmp,Colore della Pasta,"Pasta di colore abbastanza uniforme, tendente al grigio e leggero.","La pasta del formaggio è di colore abbastanza uniforme, tendente al grigio e leggero."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2b_307_grana.bmp,Colore della Pasta,Pasta con colore leggermente disomogeneo.,La pasta del formaggio presenta colore leggermente disomogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2b_307_grana.bmp,Colore della Pasta,Pasta di colore giallo uniforme non carico.,La pasta del formaggio è di colore giallo uniforme non carico.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2b_307_grana.bmp,Colore della Pasta,Pasta di colore abbastanza carico e omogeneo.,La pasta del formaggio è di colore abbastanza carico e omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2b_307_grana.bmp,Colore della Pasta,Pasta di colore più carico al centro.,La pasta del formaggio è di colore più carico al centro.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2b_307_grana.bmp,Colore della Pasta,Pasta con colorazione variabile e aree aranciate verso gli scalzi.,La pasta del formaggio presenta colorazione variabile e aree aranciate verso gli scalzi.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2a_307_grana.bmp,Colore della Pasta,"Pasta di colore abbastanza uniforme, tendente al grigio e leggero.","La pasta del formaggio è di colore abbastanza uniforme, tendente al grigio e leggero."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2a_307_grana.bmp,Colore della Pasta,Pasta con colore leggermente disomogeneo.,La pasta del formaggio presenta colore leggermente disomogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2a_307_grana.bmp,Colore della Pasta,Pasta di colore giallo uniforme non carico.,La pasta del formaggio è di colore giallo uniforme non carico.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2a_307_grana.bmp,Colore della Pasta,Pasta di colore abbastanza carico e omogeneo.,La pasta del formaggio è di colore abbastanza carico e omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2a_307_grana.bmp,Colore della Pasta,Pasta di colore più carico al centro.,La pasta del formaggio è di colore più carico al centro.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P2a_307_grana.bmp,Colore della Pasta,Pasta con colorazione variabile e aree aranciate verso gli scalzi.,La pasta del formaggio presenta colorazione variabile e aree aranciate verso gli scalzi.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,Pasta con alone centrale percepibile e macchia rosata.,La pasta del formaggio presenta alone centrale percepibile e macchia rosata.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,Pasta di colore più chiaro nella zona sottocorticale.,La pasta del formaggio è di colore più chiaro nella zona sottocorticale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,"Pasta di colore chiaro, leggermente più carico al centro, con lieve macchia rosata al taglio.","La pasta del formaggio è di colore chiaro, leggermente più carico al centro, con lieve macchia rosata al taglio."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,"Pasta con colore disomogeneo, più chiara verso gli scalzi.","La pasta del formaggio presenta colore disomogeneo, più chiara verso gli scalzi."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,Pasta con macchia rosata.,La pasta del formaggio presenta macchia rosata.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,Pasta di colore chiaro con leggero alone.,La pasta del formaggio è di colore chiaro con leggero alone.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,Pasta più scura al centro con presenza di alone rosato.,La pasta del formaggio è più scura al centro con presenza di alone rosato.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P1b_302_fetta.bmp,Colore della Pasta,Pasta di colore tendente al chiaro.,La pasta del formaggio è di colore tendente al chiaro.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,Pasta con leggero alone centrale.,La pasta del formaggio presenta leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,Pasta con alone centrale e chiazze rosate.,La pasta del formaggio presenta alone centrale e chiazze rosate.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,"Pasta di colore chiaro tendente al paglierino, leggermente più carico al centro.","La pasta del formaggio è di colore chiaro tendente al paglierino, leggermente più carico al centro."
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,Pasta più chiara verso gli scalzi.,La pasta del formaggio è più chiara verso gli scalzi.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,Pasta di colore giallo carico omogeneo.,La pasta del formaggio è di colore giallo carico omogeneo.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,Pasta con alone centrale.,La pasta del formaggio presenta alone centrale.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,Pasta con colore lievemente più carico al centro.,La pasta del formaggio presenta colore lievemente più carico al centro.
data/images_flat/2018-2019_Trentingrana__2018-10-10__P4b_313_grana.bmp,Colore della Pasta,Pasta di colore medio chiaro.,La pasta del formaggio è di colore medio chiaro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta di colore carico al centro.,La pasta del formaggio è di colore carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta di colore giallo leggermente grigiastro con alone.,La pasta del formaggio è di colore giallo leggermente grigiastro con alone.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta con colore carico nella parte centrale e colore non chiaro verso l'esterno.,La pasta del formaggio presenta colore carico nella parte centrale e colore non chiaro verso l'esterno.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta con leggero alone centrale.,La pasta del formaggio presenta leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta di colore carico uniforme.,La pasta del formaggio è di colore carico uniforme.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta di colore giallo chiaro con alone centrale.,La pasta del formaggio è di colore giallo chiaro con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta di colore carico con alone centrale.,La pasta del formaggio è di colore carico con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,Pasta con leggero alone centrale tendente allo scuro ma comunque chiara.,La pasta del formaggio presenta leggero alone centrale tendente allo scuro ma comunque chiara.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6b_330_grana.bmp,Colore della Pasta,"Pasta paglierina chiara non omogenea, più carica centralmente con leggero alone grigiastro.","La pasta del formaggio è paglierina chiara non omogenea, più carica centralmente con leggero alone grigiastro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,"Pasta non omogenea, più chiara al centro.","La pasta del formaggio non è omogenea, più chiara al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,Pasta di colore chiaro per effetto della spugna.,La pasta del formaggio è di colore chiaro per effetto della spugna.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,"Pasta di colore chiaro, non paglierina, omogeneo.","La pasta del formaggio è di colore chiaro, non paglierina, omogeneo."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,Pasta di colore giallo leggermente carico.,La pasta del formaggio è di colore giallo leggermente carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,Pasta di colore omogeneo non troppo carico.,La pasta del formaggio è di colore omogeneo non troppo carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,Pasta con leggera sfumatura rosata.,La pasta del formaggio presenta leggera sfumatura rosata.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5a_323_grana.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneamente distribuito.,La pasta del formaggio è di colore paglierino chiaro omogeneamente distribuito.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,"Pasta non omogenea, più chiara al centro.","La pasta del formaggio non è omogenea, più chiara al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,Pasta di colore chiaro per effetto della spugna.,La pasta del formaggio è di colore chiaro per effetto della spugna.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,"Pasta di colore chiaro, non paglierina, omogeneo.","La pasta del formaggio è di colore chiaro, non paglierina, omogeneo."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,Pasta di colore giallo leggermente carico.,La pasta del formaggio è di colore giallo leggermente carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,Pasta di colore omogeneo non troppo carico.,La pasta del formaggio è di colore omogeneo non troppo carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,Pasta con leggera sfumatura rosata.,La pasta del formaggio presenta leggera sfumatura rosata.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_grana.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneamente distribuito.,La pasta del formaggio è di colore paglierino chiaro omogeneamente distribuito.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta di colore carico al centro.,La pasta del formaggio è di colore carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta di colore giallo leggermente grigiastro con alone.,La pasta del formaggio è di colore giallo leggermente grigiastro con alone.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta con colore carico nella parte centrale e colore non chiaro verso l'esterno.,La pasta del formaggio presenta colore carico nella parte centrale e colore non chiaro verso l'esterno.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta con leggero alone centrale.,La pasta del formaggio presenta leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta di colore carico uniforme.,La pasta del formaggio è di colore carico uniforme.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta di colore giallo chiaro con alone centrale.,La pasta del formaggio è di colore giallo chiaro con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta di colore carico con alone centrale.,La pasta del formaggio è di colore carico con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,Pasta con leggero alone centrale tendente allo scuro ma comunque chiara.,La pasta del formaggio presenta leggero alone centrale tendente allo scuro ma comunque chiara.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P6a_330_grana.bmp,Colore della Pasta,"Pasta paglierina chiara non omogenea, più carica centralmente con leggero alone grigiastro.","La pasta del formaggio è paglierina chiara non omogenea, più carica centralmente con leggero alone grigiastro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta molto chiara con leggero alone centrale.,La pasta del formaggio è molto chiara con leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta di colore carico e uniforme.,La pasta del formaggio è di colore carico e uniforme.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,"Pasta di colore saturo, non troppo carico e omogeneo.","La pasta del formaggio è di colore saturo, non troppo carico e omogeneo."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta con colorazione rosata ai bordi.,La pasta del formaggio presenta colorazione rosata ai bordi.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta di colore giallo carico.,La pasta del formaggio è di colore giallo carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneo.,La pasta del formaggio è di colore paglierino chiaro omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta di colore giallo abbastanza carico.,La pasta del formaggio è di colore giallo abbastanza carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta di colore regolare.,La pasta del formaggio è di colore regolare.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta di colore omogeneo ma carico.,La pasta del formaggio è di colore omogeneo ma carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_grana.bmp,Colore della Pasta,Pasta di colore paglierino carico con leggero alone verde grigiastro.,La pasta del formaggio è di colore paglierino carico con leggero alone verde grigiastro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta con colore carico al centro.,La pasta del formaggio presenta colore carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta con una chiazza leggermente più carica al centro.,La pasta del formaggio presenta una chiazza leggermente più carica al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,"Pasta di colore omogeneo non troppo carico, con alone ristretto al centro.","La pasta del formaggio è di colore omogeneo non troppo carico, con alone ristretto al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta con leggero alone centrale.,La pasta del formaggio presenta leggero alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta di colore chiaro e omogeneo.,La pasta del formaggio è di colore chiaro e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo e abbastanza chiaro.,La pasta del formaggio è di colore omogeneo e abbastanza chiaro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta di colore chiaro e omogeneo.,La pasta del formaggio è di colore chiaro e omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P3a_307_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo paglierino chiaro con alone verdognolo.,La pasta del formaggio è di colore omogeneo paglierino chiaro con alone verdognolo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,"Pasta di colorazione chiara, leggermente allungata al centro.","La pasta del formaggio è di colorazione chiara, leggermente allungata al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,Pasta con alone scuro e zona sottostante di colore più bianco.,La pasta del formaggio presenta alone scuro e zona sottostante di colore più bianco.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,Pasta con colore carico al centro.,La pasta del formaggio presenta colore carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,Pasta con alone centrale scuro.,La pasta del formaggio presenta alone centrale scuro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,"Pasta di colore carico, soprattutto al centro.","La pasta del formaggio è di colore carico, soprattutto al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,Pasta di colore giallo chiaro con sfumature grigiastre leggere.,La pasta del formaggio è di colore giallo chiaro con sfumature grigiastre leggere.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,Pasta di colore abbastanza omogeneo e chiaro.,La pasta del formaggio è di colore abbastanza omogeneo e chiaro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,Pasta tendente al chiaro con alone centrale.,La pasta del formaggio è tendente al chiaro con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_grana.bmp,Colore della Pasta,"Pasta di colore paglierino chiaro omogeneo, con alone verdastro.","La pasta del formaggio è di colore paglierino chiaro omogeneo, con alone verdastro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_grana.bmp,Colore della Pasta,Pasta di colore carico aranciato.,La pasta del formaggio è di colore carico aranciato.
