image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_grana.bmp,Profumo,Profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.,Il formaggio ha un profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,Profumo,"Profumo fermentato con note di yogurt, né negative né positive.","Il formaggio ha un profumo fermentato con note di yogurt, né negative né positive."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,Profumo,Profumo leggero.,Il formaggio ha un profumo leggero.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,Profumo,Profumo leggero con note di emmental.,Il formaggio ha un profumo leggero con note di emmental.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,Profumo,Profumo di latte cotto e panna.,Il formaggio ha un profumo di latte cotto e panna.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,Profumo,"Profumo abbastanza blando, con leggerissime note di burro cotto.","Il formaggio ha un profumo abbastanza blando, con leggerissime note di burro cotto."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,Profumo,Profumo semplice di panna lattica con nota di formaggino.,Il formaggio ha un profumo semplice di panna lattica con nota di formaggino.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_fetta.bmp,Profumo,Profumo di emmental.,Il formaggio ha un profumo di emmental.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_grana.bmp,Profumo,"Profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata.","Il formaggio ha un profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_grana.bmp,Profumo,Profumo di intensità contenuta con note lattee e sentore floreale.,Il formaggio ha un profumo di intensità contenuta con note lattee e sentore floreale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_grana.bmp,Profumo,Profumo di brodo vegetale.,Il formaggio ha un profumo di brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_grana.bmp,Profumo,Profumo leggero di verdura lessa.,Il formaggio ha un profumo leggero di verdura lessa.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_grana.bmp,Profumo,"Profumo equilibrato di latte cotto, burro fuso, fieno e brodo.","Il formaggio ha un profumo equilibrato di latte cotto, burro fuso, fieno e brodo."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_grana.bmp,Profumo,Profumo chiuso.,Il formaggio ha un profumo chiuso.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_fetta.bmp,Profumo,"Profumo fermentato con note di yogurt, né negative né positive.","Il formaggio ha un profumo fermentato con note di yogurt, né negative né positive."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_fetta.bmp,Profumo,Profumo leggero.,Il formaggio ha un profumo leggero.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_fetta.bmp,Profumo,Profumo leggero con note di emmental.,Il formaggio ha un profumo leggero con note di emmental.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_fetta.bmp,Profumo,Profumo di latte cotto e panna.,Il formaggio ha un profumo di latte cotto e panna.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_fetta.bmp,Profumo,"Profumo abbastanza blando, con leggerissime note di burro cotto.","Il formaggio ha un profumo abbastanza blando, con leggerissime note di burro cotto."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_fetta.bmp,Profumo,Profumo semplice di panna lattica con nota di formaggino.,Il formaggio ha un profumo semplice di panna lattica con nota di formaggino.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_fetta.bmp,Profumo,Profumo di emmental.,Il formaggio ha un profumo di emmental.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_grana.bmp,Profumo,"Profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata.","Il formaggio ha un profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_grana.bmp,Profumo,Profumo di intensità contenuta con note lattee e sentore floreale.,Il formaggio ha un profumo di intensità contenuta con note lattee e sentore floreale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_grana.bmp,Profumo,Profumo di brodo vegetale.,Il formaggio ha un profumo di brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_grana.bmp,Profumo,Profumo leggero di verdura lessa.,Il formaggio ha un profumo leggero di verdura lessa.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_grana.bmp,Profumo,"Profumo equilibrato di latte cotto, burro fuso, fieno e brodo.","Il formaggio ha un profumo equilibrato di latte cotto, burro fuso, fieno e brodo."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_grana.bmp,Profumo,Profumo chiuso.,Il formaggio ha un profumo chiuso.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_grana.bmp,Profumo,Profumo di latte cotto con intensità leggera e note di siero acido.,Il formaggio ha un profumo di latte cotto con intensità leggera e note di siero acido.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_grana.bmp,Profumo,Profumo di tostato e cuoio su base lattea con buona intensità.,Il formaggio ha un profumo di tostato e cuoio su base lattea con buona intensità.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_grana.bmp,Profumo,Profumo di formaggio cotto.,Il formaggio ha un profumo di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_grana.bmp,Profumo,"Profumo di tostato, bruciato e fumo leggeri.","Il formaggio ha un profumo di tostato, bruciato e fumo leggeri."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_grana.bmp,Profumo,"Profumo di panna, burro fuso e brodo di pollo, di medio equilibrio.","Il formaggio ha un profumo di panna, burro fuso e brodo di pollo, di medio equilibrio."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_grana.bmp,Profumo,Profumo molto intenso.,Il formaggio ha un profumo molto intenso.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_grana.bmp,Profumo,"Profumo di burro fuso con nota butirrica a intensità moderata, tostato a intensità leggera-moderata, e localmente di fermentazione butirrica.","Il formaggio ha un profumo di burro fuso con nota butirrica a intensità moderata, tostato a intensità leggera-moderata, e localmente di fermentazione butirrica."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_grana.bmp,Profumo,"Profumo negativo all'apertura con sentore di fermentato sporco, poi non percettibile.","Il formaggio ha un profumo negativo all'apertura con sentore di fermentato sporco, poi non percettibile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_grana.bmp,Profumo,Profumo leggerissimo.,Il formaggio ha un profumo leggerissimo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_grana.bmp,Profumo,Profumo di burro sciolto e brodo.,Il formaggio ha un profumo di burro sciolto e brodo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_grana.bmp,Profumo,"Profumo con note fermentate di frutta fermentata, crosta di formaggio e formaggio vecchio, con nota lattica e di glutammato.","Il formaggio ha un profumo con note fermentate di frutta fermentata, crosta di formaggio e formaggio vecchio, con nota lattica e di glutammato."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_fetta.bmp,Profumo,"Profumo di latte cotto e frutta secca di formaggio stagionato, intensità moderata.","Il formaggio ha un profumo di latte cotto e frutta secca di formaggio stagionato, intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_fetta.bmp,Profumo,Profumo di brodo vegetale.,Il formaggio ha un profumo di brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_fetta.bmp,Profumo,"Profumo di panna, latte e burro sciolto con intensità moderata.","Il formaggio ha un profumo di panna, latte e burro sciolto con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_fetta.bmp,Profumo,Profumo di burro sciolto.,Il formaggio ha un profumo di burro sciolto.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_fetta.bmp,Profumo,"Profumo di brodo vegetale, stalla e ossidato piuttosto intenso.","Il formaggio ha un profumo di brodo vegetale, stalla e ossidato piuttosto intenso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_fetta.bmp,Profumo,"Profumo con note pungenti, di tela bagnata e acqua ristagnante.","Il formaggio ha un profumo con note pungenti, di tela bagnata e acqua ristagnante."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_fetta.bmp,Profumo,"Profumo chiuso di verdura cotta, non del tutto positivo.","Il formaggio ha un profumo chiuso di verdura cotta, non del tutto positivo."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_grana.bmp,Profumo,"Profumo disomogeneo tra i diversi pezzi, da latte acidificato a latte cotto, con intensità moderata.","Il formaggio ha un profumo disomogeneo tra i diversi pezzi, da latte acidificato a latte cotto, con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_grana.bmp,Profumo,Profumo di teli sporchi all'inizio.,Il formaggio ha un profumo di teli sporchi all'inizio.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_grana.bmp,Profumo,"Profumo di burro e panna con nota di cuoio, buona intensità.","Il formaggio ha un profumo di burro e panna con nota di cuoio, buona intensità."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_grana.bmp,Profumo,Profumo di brodo.,Il formaggio ha un profumo di brodo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_grana.bmp,Profumo,"Profumo di cotto, leggermente ossidato, burro fuso.","Il formaggio ha un profumo di cotto, leggermente ossidato, burro fuso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_grana.bmp,Profumo,Profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.,Il formaggio ha un profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_fetta.bmp,Profumo,"Profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata.","Il formaggio ha un profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_fetta.bmp,Profumo,Profumo di intensità contenuta con note lattee e sentore floreale.,Il formaggio ha un profumo di intensità contenuta con note lattee e sentore floreale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_fetta.bmp,Profumo,Profumo di brodo vegetale.,Il formaggio ha un profumo di brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_fetta.bmp,Profumo,Profumo leggero di verdura lessa.,Il formaggio ha un profumo leggero di verdura lessa.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_fetta.bmp,Profumo,"Profumo equilibrato di latte cotto, burro fuso, fieno e brodo.","Il formaggio ha un profumo equilibrato di latte cotto, burro fuso, fieno e brodo."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2b_305_fetta.bmp,Profumo,Profumo chiuso.,Il formaggio ha un profumo chiuso.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_grana.bmp,Profumo,"Profumo fermentato con note di yogurt, né negative né positive.","Il formaggio ha un profumo fermentato con note di yogurt, né negative né positive."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_grana.bmp,Profumo,Profumo leggero.,Il formaggio ha un profumo leggero.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_grana.bmp,Profumo,Profumo leggero con note di emmental.,Il formaggio ha un profumo leggero con note di emmental.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_grana.bmp,Profumo,Profumo di latte cotto e panna.,Il formaggio ha un profumo di latte cotto e panna.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_grana.bmp,Profumo,"Profumo abbastanza blando, con leggerissime note di burro cotto.","Il formaggio ha un profumo abbastanza blando, con leggerissime note di burro cotto."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_grana.bmp,Profumo,Profumo semplice di panna lattica con nota di formaggino.,Il formaggio ha un profumo semplice di panna lattica con nota di formaggino.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6a_338_grana.bmp,Profumo,Profumo di emmental.,Il formaggio ha un profumo di emmental.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Profumo,"Profumo disomogeneo tra i diversi pezzi, da latte acidificato a latte cotto, con intensità moderata.","Il formaggio ha un profumo disomogeneo tra i diversi pezzi, da latte acidificato a latte cotto, con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Profumo,Profumo di teli sporchi all'inizio.,Il formaggio ha un profumo di teli sporchi all'inizio.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Profumo,"Profumo di burro e panna con nota di cuoio, buona intensità.","Il formaggio ha un profumo di burro e panna con nota di cuoio, buona intensità."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Profumo,Profumo di brodo.,Il formaggio ha un profumo di brodo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Profumo,"Profumo di cotto, leggermente ossidato, burro fuso.","Il formaggio ha un profumo di cotto, leggermente ossidato, burro fuso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Profumo,Profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.,Il formaggio ha un profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Profumo,Profumo di latte cotto con intensità leggera e note di siero acido.,Il formaggio ha un profumo di latte cotto con intensità leggera e note di siero acido.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Profumo,Profumo di tostato e cuoio su base lattea con buona intensità.,Il formaggio ha un profumo di tostato e cuoio su base lattea con buona intensità.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Profumo,Profumo di formaggio cotto.,Il formaggio ha un profumo di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Profumo,"Profumo di tostato, bruciato e fumo leggeri.","Il formaggio ha un profumo di tostato, bruciato e fumo leggeri."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Profumo,"Profumo di panna, burro fuso e brodo di pollo, di medio equilibrio.","Il formaggio ha un profumo di panna, burro fuso e brodo di pollo, di medio equilibrio."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Profumo,Profumo molto intenso.,Il formaggio ha un profumo molto intenso.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Profumo,"Profumo di burro fuso con nota butirrica a intensità moderata, tostato a intensità leggera-moderata, e localmente di fermentazione butirrica.","Il formaggio ha un profumo di burro fuso con nota butirrica a intensità moderata, tostato a intensità leggera-moderata, e localmente di fermentazione butirrica."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Profumo,"Profumo negativo all'apertura con sentore di fermentato sporco, poi non percettibile.","Il formaggio ha un profumo negativo all'apertura con sentore di fermentato sporco, poi non percettibile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Profumo,Profumo leggerissimo.,Il formaggio ha un profumo leggerissimo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Profumo,Profumo di burro sciolto e brodo.,Il formaggio ha un profumo di burro sciolto e brodo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Profumo,"Profumo con note fermentate di frutta fermentata, crosta di formaggio e formaggio vecchio, con nota lattica e di glutammato.","Il formaggio ha un profumo con note fermentate di frutta fermentata, crosta di formaggio e formaggio vecchio, con nota lattica e di glutammato."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Profumo,"Profumo di latte cotto e frutta secca di formaggio stagionato, intensità moderata.","Il formaggio ha un profumo di latte cotto e frutta secca di formaggio stagionato, intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Profumo,Profumo di brodo vegetale.,Il formaggio ha un profumo di brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Profumo,"Profumo di panna, latte e burro sciolto con intensità moderata.","Il formaggio ha un profumo di panna, latte e burro sciolto con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Profumo,Profumo di burro sciolto.,Il formaggio ha un profumo di burro sciolto.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Profumo,"Profumo di brodo vegetale, stalla e ossidato piuttosto intenso.","Il formaggio ha un profumo di brodo vegetale, stalla e ossidato piuttosto intenso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Profumo,"Profumo con note pungenti, di tela bagnata e acqua ristagnante.","Il formaggio ha un profumo con note pungenti, di tela bagnata e acqua ristagnante."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Profumo,"Profumo chiuso di verdura cotta, non del tutto positivo.","Il formaggio ha un profumo chiuso di verdura cotta, non del tutto positivo."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Profumo,"Profumo disomogeneo tra i diversi pezzi, da latte acidificato a latte cotto, con intensità moderata.","Il formaggio ha un profumo disomogeneo tra i diversi pezzi, da latte acidificato a latte cotto, con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Profumo,Profumo di teli sporchi all'inizio.,Il formaggio ha un profumo di teli sporchi all'inizio.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Profumo,"Profumo di burro e panna con nota di cuoio, buona intensità.","Il formaggio ha un profumo di burro e panna con nota di cuoio, buona intensità."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Profumo,Profumo di brodo.,Il formaggio ha un profumo di brodo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Profumo,"Profumo di cotto, leggermente ossidato, burro fuso.","Il formaggio ha un profumo di cotto, leggermente ossidato, burro fuso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Profumo,Profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.,Il formaggio ha un profumo delicato di crosta di formaggio e burro cotto con lieve nota di nostrano.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Profumo,Profumo di latte cotto con intensità leggera e note di siero acido.,Il formaggio ha un profumo di latte cotto con intensità leggera e note di siero acido.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Profumo,Profumo di tostato e cuoio su base lattea con buona intensità.,Il formaggio ha un profumo di tostato e cuoio su base lattea con buona intensità.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Profumo,Profumo di formaggio cotto.,Il formaggio ha un profumo di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Profumo,"Profumo di tostato, bruciato e fumo leggeri.","Il formaggio ha un profumo di tostato, bruciato e fumo leggeri."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Profumo,"Profumo di panna, burro fuso e brodo di pollo, di medio equilibrio.","Il formaggio ha un profumo di panna, burro fuso e brodo di pollo, di medio equilibrio."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Profumo,Profumo molto intenso.,Il formaggio ha un profumo molto intenso.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Profumo,"Profumo di latte cotto e frutta secca di formaggio stagionato, intensità moderata.","Il formaggio ha un profumo di latte cotto e frutta secca di formaggio stagionato, intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Profumo,Profumo di brodo vegetale.,Il formaggio ha un profumo di brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Profumo,"Profumo di panna, latte e burro sciolto con intensità moderata.","Il formaggio ha un profumo di panna, latte e burro sciolto con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Profumo,Profumo di burro sciolto.,Il formaggio ha un profumo di burro sciolto.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Profumo,"Profumo di brodo vegetale, stalla e ossidato piuttosto intenso.","Il formaggio ha un profumo di brodo vegetale, stalla e ossidato piuttosto intenso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Profumo,"Profumo con note pungenti, di tela bagnata e acqua ristagnante.","Il formaggio ha un profumo con note pungenti, di tela bagnata e acqua ristagnante."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Profumo,"Profumo chiuso di verdura cotta, non del tutto positivo.","Il formaggio ha un profumo chiuso di verdura cotta, non del tutto positivo."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Profumo,"Profumo di burro fuso con nota butirrica a intensità moderata, tostato a intensità leggera-moderata, e localmente di fermentazione butirrica.","Il formaggio ha un profumo di burro fuso con nota butirrica a intensità moderata, tostato a intensità leggera-moderata, e localmente di fermentazione butirrica."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Profumo,"Profumo negativo all'apertura con sentore di fermentato sporco, poi non percettibile.","Il formaggio ha un profumo negativo all'apertura con sentore di fermentato sporco, poi non percettibile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Profumo,Profumo leggerissimo.,Il formaggio ha un profumo leggerissimo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Profumo,Profumo di burro sciolto e brodo.,Il formaggio ha un profumo di burro sciolto e brodo.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Profumo,"Profumo con note fermentate di frutta fermentata, crosta di formaggio e formaggio vecchio, con nota lattica e di glutammato.","Il formaggio ha un profumo con note fermentate di frutta fermentata, crosta di formaggio e formaggio vecchio, con nota lattica e di glutammato."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Profumo,"Profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata.","Il formaggio ha un profumo di formaggio stagionato, brodo, latte cotto e panna con intensità moderata."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Profumo,Profumo di intensità contenuta con note lattee e sentore floreale.,Il formaggio ha un profumo di intensità contenuta con note lattee e sentore floreale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Profumo,Profumo di brodo vegetale.,Il formaggio ha un profumo di brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Profumo,Profumo leggero di verdura lessa.,Il formaggio ha un profumo leggero di verdura lessa.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Profumo,"Profumo equilibrato di latte cotto, burro fuso, fieno e brodo.","Il formaggio ha un profumo equilibrato di latte cotto, burro fuso, fieno e brodo."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Profumo,Profumo chiuso.,Il formaggio ha un profumo chiuso.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Profumo,"Profumo fermentato con note di yogurt, né negative né positive.","Il formaggio ha un profumo fermentato con note di yogurt, né negative né positive."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Profumo,Profumo leggero.,Il formaggio ha un profumo leggero.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Profumo,Profumo leggero con note di emmental.,Il formaggio ha un profumo leggero con note di emmental.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Profumo,Profumo di latte cotto e panna.,Il formaggio ha un profumo di latte cotto e panna.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Profumo,"Profumo abbastanza blando, con leggerissime note di burro cotto.","Il formaggio ha un profumo abbastanza blando, con leggerissime note di burro cotto."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Profumo,Profumo semplice di panna lattica con nota di formaggino.,Il formaggio ha un profumo semplice di panna lattica con nota di formaggino.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Profumo,Profumo di emmental.,Il formaggio ha un profumo di emmental.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Profumo,Profumo cotto.,Il formaggio ha un profumo cotto.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Profumo,"Profumo di panna e latte con burro cotto, fondo animale di stalla e note di fieno.","Il formaggio ha un profumo di panna e latte con burro cotto, fondo animale di stalla e note di fieno."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Profumo,Profumo di brodo.,Il formaggio ha un profumo di brodo.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Profumo,"Profumo di cotto, affumicato e lessato.","Il formaggio ha un profumo di cotto, affumicato e lessato."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Profumo,"Profumo erbaceo all'apertura, poi note classiche.","Il formaggio ha un profumo erbaceo all'apertura, poi note classiche."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Profumo,Profumo leggermente bruciato con carattere gradevole nel complesso.,Il formaggio ha un profumo leggermente bruciato con carattere gradevole nel complesso.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Profumo,"Profumo di fieno, tostato e nocciola.","Il formaggio ha un profumo di fieno, tostato e nocciola."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Profumo,"Profumo debole di fieno e pane, poco fresco.","Il formaggio ha un profumo debole di fieno e pane, poco fresco."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Profumo,Profumo leggero e poco percettibile.,Il formaggio ha un profumo leggero e poco percettibile.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Profumo,"Profumo variegato all'apertura e nei singoli pezzi, con frutta matura e panna, ma anche note di ammoniaca e fermentato.","Il formaggio ha un profumo variegato all'apertura e nei singoli pezzi, con frutta matura e panna, ma anche note di ammoniaca e fermentato."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Profumo,"Profumo poco intenso e complesso, con nota quasi floreale e burro sciolto.","Il formaggio ha un profumo poco intenso e complesso, con nota quasi floreale e burro sciolto."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Profumo,Profumo di intensità moderata con note di frutta matura e un poco di emmenthal.,Il formaggio ha un profumo di intensità moderata con note di frutta matura e un poco di emmenthal.
