image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_grana.bmp,Aroma,Aroma di stalla e crosta.,Il formaggio ha un aroma di stalla e crosta.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_grana.bmp,Aroma,Aroma medio con retrogusto che ricorda altri formaggi più che il grana.,Il formaggio ha un aroma medio con retrogusto che ricorda altri formaggi più che il grana.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_grana.bmp,Aroma,Aroma con note di frutta fermentata e latte bruciato.,Il formaggio ha un aroma con note di frutta fermentata e latte bruciato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_grana.bmp,Aroma,Aroma di burro.,Il formaggio ha un aroma di burro.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_grana.bmp,Aroma,Aroma acido.,Il formaggio ha un aroma acido.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_grana.bmp,Aroma,Aroma di brodo animale con note di erbe amare.,Il formaggio ha un aroma di brodo animale con note di erbe amare.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_grana.bmp,Aroma,Aroma di panna con leggero sentore di formaggio cotto.,Il formaggio ha un aroma di panna con leggero sentore di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_grana.bmp,Aroma,Aroma di burro con grana piacevole.,Il formaggio ha un aroma di burro con grana piacevole.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_grana.bmp,Aroma,Aroma animale.,Il formaggio ha un aroma animale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_grana.bmp,Aroma,"Aroma con note lattiche caratteristiche e note fermentate, poco complesso.","Il formaggio ha un aroma con note lattiche caratteristiche e note fermentate, poco complesso."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_grana.bmp,Aroma,Aroma di formaggio erborinato.,Il formaggio ha un aroma di formaggio erborinato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_grana.bmp,Aroma,Aroma cotto.,Il formaggio ha un aroma cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_grana.bmp,Aroma,Aroma di formaggio maturo e passato.,Il formaggio ha un aroma di formaggio maturo e passato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_grana.bmp,Aroma,Aroma cotto leggero.,Il formaggio ha un aroma cotto leggero.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_grana.bmp,Aroma,"Aroma di burro, formaggio e brodo.","Il formaggio ha un aroma di burro, formaggio e brodo."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_grana.bmp,Aroma,"Aroma di crosta di formaggio e frutta fermentata, poco caratteristico.","Il formaggio ha un aroma di crosta di formaggio e frutta fermentata, poco caratteristico."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_grana.bmp,Aroma,Aroma leggermente affumicato.,Il formaggio ha un aroma leggermente affumicato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_grana.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_grana.bmp,Aroma,"Aroma di brodo animale, tostato, con note di crosta di grana.","Il formaggio ha un aroma di brodo animale, tostato, con note di crosta di grana."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_grana.bmp,Aroma,Aroma lieve.,Il formaggio ha un aroma lieve.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_grana.bmp,Aroma,"Aroma di grana e burro, interessante.","Il formaggio ha un aroma di grana e burro, interessante."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_grana.bmp,Aroma,"Aroma di crosta di formaggio e frutta fermentata, poco caratteristico.","Il formaggio ha un aroma di crosta di formaggio e frutta fermentata, poco caratteristico."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_grana.bmp,Aroma,Aroma leggermente affumicato.,Il formaggio ha un aroma leggermente affumicato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_grana.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_grana.bmp,Aroma,"Aroma di brodo animale, tostato, con note di crosta di grana.","Il formaggio ha un aroma di brodo animale, tostato, con note di crosta di grana."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_grana.bmp,Aroma,Aroma lieve.,Il formaggio ha un aroma lieve.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_grana.bmp,Aroma,"Aroma di grana e burro, interessante.","Il formaggio ha un aroma di grana e burro, interessante."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_grana.bmp,Aroma,Aroma con note di frutta fermentata e latte bruciato.,Il formaggio ha un aroma con note di frutta fermentata e latte bruciato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_grana.bmp,Aroma,Aroma di burro.,Il formaggio ha un aroma di burro.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_grana.bmp,Aroma,Aroma acido.,Il formaggio ha un aroma acido.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_grana.bmp,Aroma,Aroma di brodo animale con note di erbe amare.,Il formaggio ha un aroma di brodo animale con note di erbe amare.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_grana.bmp,Aroma,Aroma di panna con leggero sentore di formaggio cotto.,Il formaggio ha un aroma di panna con leggero sentore di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_grana.bmp,Aroma,Aroma di burro con grana piacevole.,Il formaggio ha un aroma di burro con grana piacevole.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_grana.bmp,Aroma,Aroma animale.,Il formaggio ha un aroma animale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_grana.bmp,Aroma,"Aroma con note lattiche caratteristiche e note fermentate, poco complesso.","Il formaggio ha un aroma con note lattiche caratteristiche e note fermentate, poco complesso."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_grana.bmp,Aroma,Aroma di formaggio erborinato.,Il formaggio ha un aroma di formaggio erborinato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_grana.bmp,Aroma,Aroma cotto.,Il formaggio ha un aroma cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_grana.bmp,Aroma,Aroma di formaggio maturo e passato.,Il formaggio ha un aroma di formaggio maturo e passato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_grana.bmp,Aroma,Aroma cotto leggero.,Il formaggio ha un aroma cotto leggero.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_grana.bmp,Aroma,"Aroma di burro, formaggio e brodo.","Il formaggio ha un aroma di burro, formaggio e brodo."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5a_323_fetta.bmp,Aroma,Aroma non sempre pulito con note tipiche affiancate a note animali poco gradevoli su alcune porzioni.,Il formaggio ha un aroma non sempre pulito con note tipiche affiancate a note animali poco gradevoli su alcune porzioni.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5a_323_fetta.bmp,Aroma,Aroma molto neutro.,Il formaggio ha un aroma molto neutro.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5a_323_fetta.bmp,Aroma,Aroma vegetale.,Il formaggio ha un aroma vegetale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5a_323_fetta.bmp,Aroma,Aroma poco caratteristico e poco intenso.,Il formaggio ha un aroma poco caratteristico e poco intenso.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5a_323_fetta.bmp,Aroma,Aroma cotto.,Il formaggio ha un aroma cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5a_323_fetta.bmp,Aroma,Aroma di stalla.,Il formaggio ha un aroma di stalla.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5a_323_fetta.bmp,Aroma,Aroma di burro e brodo vegetale.,Il formaggio ha un aroma di burro e brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6b_330_fetta.bmp,Aroma,"Aroma poco complesso e piatto, di burro fuso e brodo.","Il formaggio ha un aroma poco complesso e piatto, di burro fuso e brodo."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6b_330_fetta.bmp,Aroma,Aroma di umami.,Il formaggio ha un aroma di umami.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6b_330_fetta.bmp,Aroma,Aroma fermentato.,Il formaggio ha un aroma fermentato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6b_330_fetta.bmp,Aroma,Aroma di crosta di pane e latte cotto.,Il formaggio ha un aroma di crosta di pane e latte cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6b_330_fetta.bmp,Aroma,Aroma di stalla e crosta.,Il formaggio ha un aroma di stalla e crosta.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6b_330_fetta.bmp,Aroma,Aroma medio con retrogusto che ricorda altri formaggi più che il grana.,Il formaggio ha un aroma medio con retrogusto che ricorda altri formaggi più che il grana.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma poco caratteristico con note di sedano e brodo vegetale.,Il formaggio ha un aroma poco caratteristico con note di sedano e brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma di crosta di formaggio.,Il formaggio ha un aroma di crosta di formaggio.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma nostrano.,Il formaggio ha un aroma nostrano.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,"Aroma di lessato leggerissimo, non piacevole.","Il formaggio ha un aroma di lessato leggerissimo, non piacevole."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma persistente.,Il formaggio ha un aroma persistente.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma non piacevole e strano.,Il formaggio ha un aroma non piacevole e strano.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3a_306_grana.bmp,Aroma,Aroma di latte cotto.,Il formaggio ha un aroma di latte cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_fetta.bmp,Aroma,"Aroma poco complesso e piatto, di burro fuso e brodo.","Il formaggio ha un aroma poco complesso e piatto, di burro fuso e brodo."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_fetta.bmp,Aroma,Aroma di umami.,Il formaggio ha un aroma di umami.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_fetta.bmp,Aroma,Aroma fermentato.,Il formaggio ha un aroma fermentato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_fetta.bmp,Aroma,Aroma di crosta di pane e latte cotto.,Il formaggio ha un aroma di crosta di pane e latte cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_fetta.bmp,Aroma,Aroma di stalla e crosta.,Il formaggio ha un aroma di stalla e crosta.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P6a_330_fetta.bmp,Aroma,Aroma medio con retrogusto che ricorda altri formaggi più che il grana.,Il formaggio ha un aroma medio con retrogusto che ricorda altri formaggi più che il grana.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma poco caratteristico con note di sedano e brodo vegetale.,Il formaggio ha un aroma poco caratteristico con note di sedano e brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma di crosta di formaggio.,Il formaggio ha un aroma di crosta di formaggio.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma nostrano.,Il formaggio ha un aroma nostrano.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,"Aroma di lessato leggerissimo, non piacevole.","Il formaggio ha un aroma di lessato leggerissimo, non piacevole."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma persistente.,Il formaggio ha un aroma persistente.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma non piacevole e strano.,Il formaggio ha un aroma non piacevole e strano.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P3b_306_grana.bmp,Aroma,Aroma di latte cotto.,Il formaggio ha un aroma di latte cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5b_323_fetta.bmp,Aroma,Aroma non sempre pulito con note tipiche affiancate a note animali poco gradevoli su alcune porzioni.,Il formaggio ha un aroma non sempre pulito con note tipiche affiancate a note animali poco gradevoli su alcune porzioni.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5b_323_fetta.bmp,Aroma,Aroma molto neutro.,Il formaggio ha un aroma molto neutro.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5b_323_fetta.bmp,Aroma,Aroma vegetale.,Il formaggio ha un aroma vegetale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5b_323_fetta.bmp,Aroma,Aroma poco caratteristico e poco intenso.,Il formaggio ha un aroma poco caratteristico e poco intenso.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5b_323_fetta.bmp,Aroma,Aroma cotto.,Il formaggio ha un aroma cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5b_323_fetta.bmp,Aroma,Aroma di stalla.,Il formaggio ha un aroma di stalla.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P5b_323_fetta.bmp,Aroma,Aroma di burro e brodo vegetale.,Il formaggio ha un aroma di burro e brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_fetta.bmp,Aroma,"Aroma di crosta di formaggio e frutta fermentata, poco caratteristico.","Il formaggio ha un aroma di crosta di formaggio e frutta fermentata, poco caratteristico."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_fetta.bmp,Aroma,Aroma leggermente affumicato.,Il formaggio ha un aroma leggermente affumicato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_fetta.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_fetta.bmp,Aroma,"Aroma di brodo animale, tostato, con note di crosta di grana.","Il formaggio ha un aroma di brodo animale, tostato, con note di crosta di grana."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_fetta.bmp,Aroma,Aroma lieve.,Il formaggio ha un aroma lieve.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2b_305_fetta.bmp,Aroma,"Aroma di grana e burro, interessante.","Il formaggio ha un aroma di grana e burro, interessante."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_fetta.bmp,Aroma,"Aroma con note lattiche caratteristiche e note fermentate, poco complesso.","Il formaggio ha un aroma con note lattiche caratteristiche e note fermentate, poco complesso."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_fetta.bmp,Aroma,Aroma di formaggio erborinato.,Il formaggio ha un aroma di formaggio erborinato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_fetta.bmp,Aroma,Aroma cotto.,Il formaggio ha un aroma cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_fetta.bmp,Aroma,Aroma di formaggio maturo e passato.,Il formaggio ha un aroma di formaggio maturo e passato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_fetta.bmp,Aroma,Aroma cotto leggero.,Il formaggio ha un aroma cotto leggero.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1a_302_fetta.bmp,Aroma,"Aroma di burro, formaggio e brodo.","Il formaggio ha un aroma di burro, formaggio e brodo."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_fetta.bmp,Aroma,Aroma con note di frutta fermentata e latte bruciato.,Il formaggio ha un aroma con note di frutta fermentata e latte bruciato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_fetta.bmp,Aroma,Aroma di burro.,Il formaggio ha un aroma di burro.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_fetta.bmp,Aroma,Aroma acido.,Il formaggio ha un aroma acido.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_fetta.bmp,Aroma,Aroma di brodo animale con note di erbe amare.,Il formaggio ha un aroma di brodo animale con note di erbe amare.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_fetta.bmp,Aroma,Aroma di panna con leggero sentore di formaggio cotto.,Il formaggio ha un aroma di panna con leggero sentore di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_fetta.bmp,Aroma,Aroma di burro con grana piacevole.,Il formaggio ha un aroma di burro con grana piacevole.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4a_311_fetta.bmp,Aroma,Aroma animale.,Il formaggio ha un aroma animale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_fetta.bmp,Aroma,"Aroma con note lattiche caratteristiche e note fermentate, poco complesso.","Il formaggio ha un aroma con note lattiche caratteristiche e note fermentate, poco complesso."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_fetta.bmp,Aroma,Aroma di formaggio erborinato.,Il formaggio ha un aroma di formaggio erborinato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_fetta.bmp,Aroma,Aroma cotto.,Il formaggio ha un aroma cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_fetta.bmp,Aroma,Aroma di formaggio maturo e passato.,Il formaggio ha un aroma di formaggio maturo e passato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_fetta.bmp,Aroma,Aroma cotto leggero.,Il formaggio ha un aroma cotto leggero.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P1b_302_fetta.bmp,Aroma,"Aroma di burro, formaggio e brodo.","Il formaggio ha un aroma di burro, formaggio e brodo."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_fetta.bmp,Aroma,Aroma con note di frutta fermentata e latte bruciato.,Il formaggio ha un aroma con note di frutta fermentata e latte bruciato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_fetta.bmp,Aroma,Aroma di burro.,Il formaggio ha un aroma di burro.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_fetta.bmp,Aroma,Aroma acido.,Il formaggio ha un aroma acido.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_fetta.bmp,Aroma,Aroma di brodo animale con note di erbe amare.,Il formaggio ha un aroma di brodo animale con note di erbe amare.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_fetta.bmp,Aroma,Aroma di panna con leggero sentore di formaggio cotto.,Il formaggio ha un aroma di panna con leggero sentore di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_fetta.bmp,Aroma,Aroma di burro con grana piacevole.,Il formaggio ha un aroma di burro con grana piacevole.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P4b_311_fetta.bmp,Aroma,Aroma animale.,Il formaggio ha un aroma animale.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_fetta.bmp,Aroma,"Aroma di crosta di formaggio e frutta fermentata, poco caratteristico.","Il formaggio ha un aroma di crosta di formaggio e frutta fermentata, poco caratteristico."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_fetta.bmp,Aroma,Aroma leggermente affumicato.,Il formaggio ha un aroma leggermente affumicato.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_fetta.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_fetta.bmp,Aroma,"Aroma di brodo animale, tostato, con note di crosta di grana.","Il formaggio ha un aroma di brodo animale, tostato, con note di crosta di grana."
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_fetta.bmp,Aroma,Aroma lieve.,Il formaggio ha un aroma lieve.
data/images_flat/2018-2019_Trentingrana__2018-10-31__P2a_305_fetta.bmp,Aroma,"Aroma di grana e burro, interessante.","Il formaggio ha un aroma di grana e burro, interessante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_grana.bmp,Aroma,"Aroma fermentato, sporco e putrido.","Il formaggio ha un aroma fermentato, sporco e putrido."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_grana.bmp,Aroma,Aroma di bruciato e crosta.,Il formaggio ha un aroma di bruciato e crosta.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_grana.bmp,Aroma,Aroma tostato.,Il formaggio ha un aroma tostato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_grana.bmp,Aroma,"Aroma di verdura lessa e stantio, entrambi forti.","Il formaggio ha un aroma di verdura lessa e stantio, entrambi forti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_grana.bmp,Aroma,"Aroma con nota estranea al trentingrana, simile a emmental o di stalla.","Il formaggio ha un aroma con nota estranea al trentingrana, simile a emmental o di stalla."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_grana.bmp,Aroma,Aroma quasi neutro una volta svanito l'acido.,Il formaggio ha un aroma quasi neutro una volta svanito l'acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_fetta.bmp,Aroma,Aroma di burro fuso e brodo con note atipiche di confetto.,Il formaggio ha un aroma di burro fuso e brodo con note atipiche di confetto.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_fetta.bmp,Aroma,Aroma di formaggio cotto.,Il formaggio ha un aroma di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_fetta.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_fetta.bmp,Aroma,Aroma di frutta secca moderato.,Il formaggio ha un aroma di frutta secca moderato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_fetta.bmp,Aroma,Aroma leggero.,Il formaggio ha un aroma leggero.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_fetta.bmp,Aroma,Aroma di burro bruciato e brodo.,Il formaggio ha un aroma di burro bruciato e brodo.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_fetta.bmp,Aroma,Aroma di burro fuso e brodo con note atipiche di confetto.,Il formaggio ha un aroma di burro fuso e brodo con note atipiche di confetto.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_fetta.bmp,Aroma,Aroma di formaggio cotto.,Il formaggio ha un aroma di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_fetta.bmp,Aroma,Aroma di panna.,Il formaggio ha un aroma di panna.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_fetta.bmp,Aroma,Aroma di frutta secca moderato.,Il formaggio ha un aroma di frutta secca moderato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_fetta.bmp,Aroma,Aroma leggero.,Il formaggio ha un aroma leggero.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_fetta.bmp,Aroma,Aroma di burro bruciato e brodo.,Il formaggio ha un aroma di burro bruciato e brodo.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_grana.bmp,Aroma,"Aroma fermentato, sporco e putrido.","Il formaggio ha un aroma fermentato, sporco e putrido."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_grana.bmp,Aroma,Aroma di bruciato e crosta.,Il formaggio ha un aroma di bruciato e crosta.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_grana.bmp,Aroma,Aroma tostato.,Il formaggio ha un aroma tostato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_grana.bmp,Aroma,"Aroma di verdura lessa e stantio, entrambi forti.","Il formaggio ha un aroma di verdura lessa e stantio, entrambi forti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_grana.bmp,Aroma,Aroma di erbe amare.,Il formaggio ha un aroma di erbe amare.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_grana.bmp,Aroma,"Aroma con nota estranea al trentingrana, simile a emmental o di stalla.","Il formaggio ha un aroma con nota estranea al trentingrana, simile a emmental o di stalla."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_grana.bmp,Aroma,Aroma quasi neutro una volta svanito l'acido.,Il formaggio ha un aroma quasi neutro una volta svanito l'acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,"Aroma di burro fuso, panna fresca, panna acida e crosta di formaggio con note poco caratteristiche e lieve sentore di pozzo di scarico.","Il formaggio ha un aroma di burro fuso, panna fresca, panna acida e crosta di formaggio con note poco caratteristiche e lieve sentore di pozzo di scarico."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,"Aroma di verdure lesse, brodo vegetale e formaggio cotto.","Il formaggio ha un aroma di verdure lesse, brodo vegetale e formaggio cotto."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,Aroma cotto e vegetale.,Il formaggio ha un aroma cotto e vegetale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,Aroma di cotto e biscotto.,Il formaggio ha un aroma di cotto e biscotto.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,Aroma stantio.,Il formaggio ha un aroma stantio.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,Aroma animale moderato.,Il formaggio ha un aroma animale moderato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,"Aroma di lattico cotto, formaggio cotto e nocciola.","Il formaggio ha un aroma di lattico cotto, formaggio cotto e nocciola."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Aroma,Aroma di brodo di carne.,Il formaggio ha un aroma di brodo di carne.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Aroma,"Aroma piatto e monocorde con frutta fermentata, cartone e note di nostrano.","Il formaggio ha un aroma piatto e monocorde con frutta fermentata, cartone e note di nostrano."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Aroma,Aroma leggero di formaggio cotto e brodo animale.,Il formaggio ha un aroma leggero di formaggio cotto e brodo animale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Aroma,"Aroma di panna, non propriamente da grana.","Il formaggio ha un aroma di panna, non propriamente da grana."
