image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Struttura della Pasta,Pasta estremamente friabile con struttura fine e cristalli fini.,La pasta del formaggio è estremamente friabile con struttura fine e cristalli fini.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_grana.bmp,Struttura della Pasta,Pasta friabile con buona presenza di cristalli.,La pasta del formaggio è friabile con buona presenza di cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Struttura della Pasta,"Pasta asciutta e granulosa, con pochi microcristalli.","La pasta del formaggio è asciutta e granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Struttura della Pasta,"Pasta consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili.","La pasta del formaggio è consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Struttura della Pasta,"Pasta granulosa, tendente a impastare, con cristalli evidenti.","La pasta del formaggio è granulosa, tendente a impastare, con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Struttura della Pasta,Pasta con poca grana.,La pasta del formaggio presenta poca grana.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_grana.bmp,Struttura della Pasta,Pasta pastosa con pochi cristalli.,La pasta del formaggio è pastosa con pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_grana.bmp,Struttura della Pasta,"Pasta cedevole, poco granulosa, con pochi microcristalli.","La pasta del formaggio è cedevole, poco granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_grana.bmp,Struttura della Pasta,"Pasta compatta, poco friabile, con grana finissima.","La pasta del formaggio è compatta, poco friabile, con grana finissima."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_grana.bmp,Struttura della Pasta,Pasta granulosa con cristalli evidenti.,La pasta del formaggio è granulosa con cristalli evidenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_grana.bmp,Struttura della Pasta,"Pasta compatta, quasi gommosa e deformabile, non friabile.","La pasta del formaggio è compatta, quasi gommosa e deformabile, non friabile."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_grana.bmp,Struttura della Pasta,"Pasta non fine, priva di cristalli percettibili.","La pasta del formaggio non è fine, priva di cristalli percettibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_grana.bmp,Struttura della Pasta,Pasta con microstruttura scarsa ma nel complesso solubile.,La pasta del formaggio presenta microstruttura scarsa ma nel complesso solubile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_grana.bmp,Struttura della Pasta,"Pasta leggermente cedevole, mediamente granulosa, con pochi microcristalli.","La pasta del formaggio è leggermente cedevole, mediamente granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_grana.bmp,Struttura della Pasta,Pasta friabile con grana grossolana e cristalli ben percepibili.,La pasta del formaggio è friabile con grana grossolana e cristalli ben percepibili.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_grana.bmp,Struttura della Pasta,"Pasta granulosa che tende a impastare, con residuo polveroso e alcuni cristalli.","La pasta del formaggio è granulosa che tende a impastare, con residuo polveroso e alcuni cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_grana.bmp,Struttura della Pasta,Pasta con qualche cristallo.,La pasta del formaggio presenta qualche cristallo.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_grana.bmp,Struttura della Pasta,"Pasta compatta, poco granulosa e con pochi cristalli.","La pasta del formaggio è compatta, poco granulosa e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_grana.bmp,Struttura della Pasta,Pasta con pochi cristalli.,La pasta del formaggio presenta pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_grana.bmp,Struttura della Pasta,Pasta che si frattura in microstruttura grossolana con cristalli presenti.,La pasta del formaggio è che si frattura in microstruttura grossolana con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_grana.bmp,Struttura della Pasta,"Pasta cedevole, poco granulosa, con pochi microcristalli.","La pasta del formaggio è cedevole, poco granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_grana.bmp,Struttura della Pasta,"Pasta compatta, poco friabile, con grana finissima.","La pasta del formaggio è compatta, poco friabile, con grana finissima."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_grana.bmp,Struttura della Pasta,Pasta granulosa con cristalli evidenti.,La pasta del formaggio è granulosa con cristalli evidenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_grana.bmp,Struttura della Pasta,"Pasta compatta, quasi gommosa e deformabile, non friabile.","La pasta del formaggio è compatta, quasi gommosa e deformabile, non friabile."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_grana.bmp,Struttura della Pasta,"Pasta non fine, priva di cristalli percettibili.","La pasta del formaggio non è fine, priva di cristalli percettibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_grana.bmp,Struttura della Pasta,Pasta con microstruttura scarsa ma nel complesso solubile.,La pasta del formaggio presenta microstruttura scarsa ma nel complesso solubile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_grana.bmp,Struttura della Pasta,"Pasta leggermente cedevole, mediamente granulosa, con pochi microcristalli.","La pasta del formaggio è leggermente cedevole, mediamente granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_grana.bmp,Struttura della Pasta,Pasta friabile con grana grossolana e cristalli ben percepibili.,La pasta del formaggio è friabile con grana grossolana e cristalli ben percepibili.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_grana.bmp,Struttura della Pasta,"Pasta granulosa che tende a impastare, con residuo polveroso e alcuni cristalli.","La pasta del formaggio è granulosa che tende a impastare, con residuo polveroso e alcuni cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_grana.bmp,Struttura della Pasta,Pasta con qualche cristallo.,La pasta del formaggio presenta qualche cristallo.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_grana.bmp,Struttura della Pasta,"Pasta compatta, poco granulosa e con pochi cristalli.","La pasta del formaggio è compatta, poco granulosa e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_grana.bmp,Struttura della Pasta,Pasta con pochi cristalli.,La pasta del formaggio presenta pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_grana.bmp,Struttura della Pasta,Pasta che si frattura in microstruttura grossolana con cristalli presenti.,La pasta del formaggio è che si frattura in microstruttura grossolana con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,Pasta granulosa con leggera sabbiosità e microcristalli diffusi.,La pasta del formaggio è granulosa con leggera sabbiosità e microcristalli diffusi.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,"Pasta friabile con grana fine, pochi cristalli e tendenza a impastare.","La pasta del formaggio è friabile con grana fine, pochi cristalli e tendenza a impastare."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,Pasta friabile con cristalli.,La pasta del formaggio è friabile con cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,Pasta troppo tenera con cristalli.,La pasta del formaggio è troppo tenera con cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,Pasta friabile e abbastanza solubile.,La pasta del formaggio è friabile e abbastanza solubile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,Pasta friabile.,La pasta del formaggio è friabile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,Pasta estremamente friabile con struttura fine e cristalli fini.,La pasta del formaggio è estremamente friabile con struttura fine e cristalli fini.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_grana.bmp,Struttura della Pasta,Pasta friabile con buona presenza di cristalli.,La pasta del formaggio è friabile con buona presenza di cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_grana.bmp,Struttura della Pasta,"Pasta asciutta e granulosa, con pochi microcristalli.","La pasta del formaggio è asciutta e granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_grana.bmp,Struttura della Pasta,"Pasta consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili.","La pasta del formaggio è consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_grana.bmp,Struttura della Pasta,"Pasta granulosa, tendente a impastare, con cristalli evidenti.","La pasta del formaggio è granulosa, tendente a impastare, con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_grana.bmp,Struttura della Pasta,Pasta con poca grana.,La pasta del formaggio presenta poca grana.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_grana.bmp,Struttura della Pasta,Pasta pastosa con pochi cristalli.,La pasta del formaggio è pastosa con pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Struttura della Pasta,Pasta granulosa con media presenza di microcristalli.,La pasta del formaggio è granulosa con media presenza di microcristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Struttura della Pasta,"Pasta compatta con grana inesistente, asciutta e impastata, con cristalli poco percepibili.","La pasta del formaggio è compatta con grana inesistente, asciutta e impastata, con cristalli poco percepibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Struttura della Pasta,"Pasta tendente a impastare con residuo polveroso, grana poco evidente e qualche cristallo.","La pasta del formaggio è tendente a impastare con residuo polveroso, grana poco evidente e qualche cristallo."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Struttura della Pasta,Pasta pastosa.,La pasta del formaggio è pastosa.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Struttura della Pasta,"Pasta compatta, poco granulosa.","La pasta del formaggio è compatta, poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Struttura della Pasta,Pasta friabile con cristalli percepiti.,La pasta del formaggio è friabile con cristalli percepiti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Struttura della Pasta,Pasta con microstruttura scarsissima.,La pasta del formaggio presenta microstruttura scarsissima.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,"Pasta cedevole, umida, poco granulosa.","La pasta del formaggio è cedevole, umida, poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,Pasta compatta con grana fine e pochi cristalli.,La pasta del formaggio è compatta con grana fine e pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,Pasta con grana e cristalli abbastanza evidenti.,La pasta del formaggio presenta grana e cristalli abbastanza evidenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,Pasta dura e poco friabile.,La pasta del formaggio è dura e poco friabile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,"Pasta con granuli di tirosina moderati, leggermente gommosa e con leggera friabilità e solubilità.","La pasta del formaggio presenta granuli di tirosina moderati, leggermente gommosa e con leggera friabilità e solubilità."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,Pasta compatta e poco friabile.,La pasta del formaggio è compatta e poco friabile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,Pasta friabile con cristalli presenti.,La pasta del formaggio è friabile con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Struttura della Pasta,"Pasta secca e farinosa, con cristalli evidenti.","La pasta del formaggio è secca e farinosa, con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,"Pasta cedevole, umida, poco granulosa.","La pasta del formaggio è cedevole, umida, poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,Pasta compatta con grana fine e pochi cristalli.,La pasta del formaggio è compatta con grana fine e pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,Pasta con grana e cristalli abbastanza evidenti.,La pasta del formaggio presenta grana e cristalli abbastanza evidenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,Pasta dura e poco friabile.,La pasta del formaggio è dura e poco friabile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,"Pasta con granuli di tirosina moderati, leggermente gommosa e con leggera friabilità e solubilità.","La pasta del formaggio presenta granuli di tirosina moderati, leggermente gommosa e con leggera friabilità e solubilità."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,Pasta compatta e poco friabile.,La pasta del formaggio è compatta e poco friabile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,Pasta friabile con cristalli presenti.,La pasta del formaggio è friabile con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Struttura della Pasta,"Pasta secca e farinosa, con cristalli evidenti.","La pasta del formaggio è secca e farinosa, con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Struttura della Pasta,Pasta granulosa con media presenza di microcristalli.,La pasta del formaggio è granulosa con media presenza di microcristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Struttura della Pasta,"Pasta compatta con grana inesistente, asciutta e impastata, con cristalli poco percepibili.","La pasta del formaggio è compatta con grana inesistente, asciutta e impastata, con cristalli poco percepibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Struttura della Pasta,"Pasta tendente a impastare con residuo polveroso, grana poco evidente e qualche cristallo.","La pasta del formaggio è tendente a impastare con residuo polveroso, grana poco evidente e qualche cristallo."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Struttura della Pasta,Pasta pastosa.,La pasta del formaggio è pastosa.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Struttura della Pasta,"Pasta compatta, poco granulosa.","La pasta del formaggio è compatta, poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Struttura della Pasta,Pasta friabile con cristalli percepiti.,La pasta del formaggio è friabile con cristalli percepiti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Struttura della Pasta,Pasta con microstruttura scarsissima.,La pasta del formaggio presenta microstruttura scarsissima.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Struttura della Pasta,"Pasta leggermente cedevole, mediamente granulosa, con pochi microcristalli.","La pasta del formaggio è leggermente cedevole, mediamente granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Struttura della Pasta,Pasta friabile con grana grossolana e cristalli ben percepibili.,La pasta del formaggio è friabile con grana grossolana e cristalli ben percepibili.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Struttura della Pasta,"Pasta granulosa che tende a impastare, con residuo polveroso e alcuni cristalli.","La pasta del formaggio è granulosa che tende a impastare, con residuo polveroso e alcuni cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Struttura della Pasta,Pasta con qualche cristallo.,La pasta del formaggio presenta qualche cristallo.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Struttura della Pasta,"Pasta compatta, poco granulosa e con pochi cristalli.","La pasta del formaggio è compatta, poco granulosa e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Struttura della Pasta,Pasta con pochi cristalli.,La pasta del formaggio presenta pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Struttura della Pasta,Pasta che si frattura in microstruttura grossolana con cristalli presenti.,La pasta del formaggio è che si frattura in microstruttura grossolana con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Struttura della Pasta,"Pasta cedevole, poco granulosa, con pochi microcristalli.","La pasta del formaggio è cedevole, poco granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Struttura della Pasta,"Pasta compatta, poco friabile, con grana finissima.","La pasta del formaggio è compatta, poco friabile, con grana finissima."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Struttura della Pasta,Pasta granulosa con cristalli evidenti.,La pasta del formaggio è granulosa con cristalli evidenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Struttura della Pasta,"Pasta compatta, quasi gommosa e deformabile, non friabile.","La pasta del formaggio è compatta, quasi gommosa e deformabile, non friabile."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Struttura della Pasta,"Pasta non fine, priva di cristalli percettibili.","La pasta del formaggio non è fine, priva di cristalli percettibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Struttura della Pasta,Pasta con microstruttura scarsa ma nel complesso solubile.,La pasta del formaggio presenta microstruttura scarsa ma nel complesso solubile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta asciutta e granulosa, con pochi microcristalli.","La pasta del formaggio è asciutta e granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili.","La pasta del formaggio è consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta granulosa, tendente a impastare, con cristalli evidenti.","La pasta del formaggio è granulosa, tendente a impastare, con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Struttura della Pasta,Pasta con poca grana.,La pasta del formaggio presenta poca grana.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Struttura della Pasta,Pasta pastosa con pochi cristalli.,La pasta del formaggio è pastosa con pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,Pasta granulosa con leggera sabbiosità e microcristalli diffusi.,La pasta del formaggio è granulosa con leggera sabbiosità e microcristalli diffusi.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,"Pasta friabile con grana fine, pochi cristalli e tendenza a impastare.","La pasta del formaggio è friabile con grana fine, pochi cristalli e tendenza a impastare."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,Pasta friabile con cristalli.,La pasta del formaggio è friabile con cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,Pasta troppo tenera con cristalli.,La pasta del formaggio è troppo tenera con cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,Pasta friabile e abbastanza solubile.,La pasta del formaggio è friabile e abbastanza solubile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,Pasta friabile.,La pasta del formaggio è friabile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,Pasta estremamente friabile con struttura fine e cristalli fini.,La pasta del formaggio è estremamente friabile con struttura fine e cristalli fini.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Struttura della Pasta,Pasta friabile con buona presenza di cristalli.,La pasta del formaggio è friabile con buona presenza di cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Struttura della Pasta,"Pasta asciutta e granulosa, con pochi microcristalli.","La pasta del formaggio è asciutta e granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Struttura della Pasta,"Pasta consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili.","La pasta del formaggio è consistente con grana fine ma percepibile, poco friabile, leggera asciuttezza e cristalli sensibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Struttura della Pasta,"Pasta granulosa, tendente a impastare, con cristalli evidenti.","La pasta del formaggio è granulosa, tendente a impastare, con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Struttura della Pasta,Pasta con poca grana.,La pasta del formaggio presenta poca grana.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Struttura della Pasta,Pasta pastosa con pochi cristalli.,La pasta del formaggio è pastosa con pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,Pasta granulosa con leggera sabbiosità e microcristalli diffusi.,La pasta del formaggio è granulosa con leggera sabbiosità e microcristalli diffusi.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,"Pasta friabile con grana fine, pochi cristalli e tendenza a impastare.","La pasta del formaggio è friabile con grana fine, pochi cristalli e tendenza a impastare."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,Pasta friabile con cristalli.,La pasta del formaggio è friabile con cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,Pasta troppo tenera con cristalli.,La pasta del formaggio è troppo tenera con cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,Pasta friabile e abbastanza solubile.,La pasta del formaggio è friabile e abbastanza solubile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,Pasta friabile.,La pasta del formaggio è friabile.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,Pasta estremamente friabile con struttura fine e cristalli fini.,La pasta del formaggio è estremamente friabile con struttura fine e cristalli fini.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Struttura della Pasta,Pasta friabile con buona presenza di cristalli.,La pasta del formaggio è friabile con buona presenza di cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Struttura della Pasta,"Pasta leggermente cedevole, mediamente granulosa, con pochi microcristalli.","La pasta del formaggio è leggermente cedevole, mediamente granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Struttura della Pasta,Pasta friabile con grana grossolana e cristalli ben percepibili.,La pasta del formaggio è friabile con grana grossolana e cristalli ben percepibili.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Struttura della Pasta,"Pasta granulosa che tende a impastare, con residuo polveroso e alcuni cristalli.","La pasta del formaggio è granulosa che tende a impastare, con residuo polveroso e alcuni cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Struttura della Pasta,Pasta con qualche cristallo.,La pasta del formaggio presenta qualche cristallo.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Struttura della Pasta,"Pasta compatta, poco granulosa e con pochi cristalli.","La pasta del formaggio è compatta, poco granulosa e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Struttura della Pasta,Pasta con pochi cristalli.,La pasta del formaggio presenta pochi cristalli.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Struttura della Pasta,Pasta che si frattura in microstruttura grossolana con cristalli presenti.,La pasta del formaggio è che si frattura in microstruttura grossolana con cristalli presenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Struttura della Pasta,"Pasta cedevole, poco granulosa, con pochi microcristalli.","La pasta del formaggio è cedevole, poco granulosa, con pochi microcristalli."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Struttura della Pasta,"Pasta compatta, poco friabile, con grana finissima.","La pasta del formaggio è compatta, poco friabile, con grana finissima."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Struttura della Pasta,Pasta granulosa con cristalli evidenti.,La pasta del formaggio è granulosa con cristalli evidenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Struttura della Pasta,"Pasta compatta, quasi gommosa e deformabile, non friabile.","La pasta del formaggio è compatta, quasi gommosa e deformabile, non friabile."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Struttura della Pasta,"Pasta non fine, priva di cristalli percettibili.","La pasta del formaggio non è fine, priva di cristalli percettibili."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Struttura della Pasta,Pasta con microstruttura scarsa ma nel complesso solubile.,La pasta del formaggio presenta microstruttura scarsa ma nel complesso solubile.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Struttura della Pasta,Pasta con frattura irregolare.,La pasta del formaggio presenta frattura irregolare.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Struttura della Pasta,Pasta con microocchiatura.,La pasta del formaggio presenta microocchiatura.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Struttura della Pasta,Pasta con frattura irregolare e struttura abbastanza omogenea.,La pasta del formaggio presenta frattura irregolare e struttura abbastanza omogenea.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Struttura della Pasta,Pasta a grana grossa.,La pasta del formaggio è a grana grossa.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Struttura della Pasta,"Pasta grossolana e non omogenea nel sottocrosta, con avvallamento deciso alla rottura.","La pasta del formaggio è grossolana e non omogenea nel sottocrosta, con avvallamento deciso alla rottura."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Struttura della Pasta,Pasta con frattura irregolare e grana ben strutturata.,La pasta del formaggio presenta frattura irregolare e grana ben strutturata.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Struttura della Pasta,Pasta con bella occhiatura leggera.,La pasta del formaggio presenta bella occhiatura leggera.
