image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_grana.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,Sapore dolce sapido con umami e piccantezza moderati.,Il formaggio ha un sapore dolce sapido con umami e piccantezza moderati.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,Sapore umami poco carico con piccantezza assente.,Il formaggio ha un sapore umami poco carico con piccantezza assente.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,"Sapore dolce, poco salato con punta di acido.","Il formaggio ha un sapore dolce, poco salato con punta di acido."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,Sapore dolce e salato con acidità moderato-forte adeguata alla stagionatura e amaro moderato.,Il formaggio ha un sapore dolce e salato con acidità moderato-forte adeguata alla stagionatura e amaro moderato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,Sapore dolce con punta di amaro finale.,Il formaggio ha un sapore dolce con punta di amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,Sapore amaro nel finale di bocca.,Il formaggio ha un sapore amaro nel finale di bocca.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5a_319_grana.bmp,Sapore,Sapore di crosta di formaggio e pane tostato.,Il formaggio ha un sapore di crosta di formaggio e pane tostato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore eccessivamente sapido.,Il formaggio ha un sapore eccessivamente sapido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore leggermente piccante e salato.,Il formaggio ha un sapore leggermente piccante e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore piccante e forte.,Il formaggio ha un sapore piccante e forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore salato e acido con una lieve nota amara al finale.,Il formaggio ha un sapore salato e acido con una lieve nota amara al finale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore acido e umami.,Il formaggio ha un sapore acido e umami.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,"Sapore poco umami, equilibrato, non dolce, con assenza di piccantezza.","Il formaggio ha un sapore poco umami, equilibrato, non dolce, con assenza di piccantezza."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3a_310_fetta.bmp,Sapore,Sapore acido.,Il formaggio ha un sapore acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore eccessivamente sapido.,Il formaggio ha un sapore eccessivamente sapido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore leggermente piccante e salato.,Il formaggio ha un sapore leggermente piccante e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore piccante e forte.,Il formaggio ha un sapore piccante e forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore salato e acido con una lieve nota amara al finale.,Il formaggio ha un sapore salato e acido con una lieve nota amara al finale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore acido e umami.,Il formaggio ha un sapore acido e umami.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,"Sapore poco umami, equilibrato, non dolce, con assenza di piccantezza.","Il formaggio ha un sapore poco umami, equilibrato, non dolce, con assenza di piccantezza."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P3b_310_fetta.bmp,Sapore,Sapore acido.,Il formaggio ha un sapore acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,Sapore dolce sapido con umami e piccantezza moderati.,Il formaggio ha un sapore dolce sapido con umami e piccantezza moderati.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,Sapore umami poco carico con piccantezza assente.,Il formaggio ha un sapore umami poco carico con piccantezza assente.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,"Sapore dolce, poco salato con punta di acido.","Il formaggio ha un sapore dolce, poco salato con punta di acido."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,Sapore dolce e salato con acidità moderato-forte adeguata alla stagionatura e amaro moderato.,Il formaggio ha un sapore dolce e salato con acidità moderato-forte adeguata alla stagionatura e amaro moderato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,Sapore dolce con punta di amaro finale.,Il formaggio ha un sapore dolce con punta di amaro finale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,Sapore amaro nel finale di bocca.,Il formaggio ha un sapore amaro nel finale di bocca.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P5b_319_grana.bmp,Sapore,Sapore di crosta di formaggio e pane tostato.,Il formaggio ha un sapore di crosta di formaggio e pane tostato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore con lieve nota amara.,Il formaggio ha un sapore con lieve nota amara.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore salato e acido con punta di piccante.,Il formaggio ha un sapore salato e acido con punta di piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore acido da moderato a forte e piccante intenso.,Il formaggio ha un sapore acido da moderato a forte e piccante intenso.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore salato e umami leggermente prevalenti.,Il formaggio ha un sapore salato e umami leggermente prevalenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore leggermente acido e salato.,Il formaggio ha un sapore leggermente acido e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,"Sapore eccessivamente salato, con gusto altrimenti pieno.","Il formaggio ha un sapore eccessivamente salato, con gusto altrimenti pieno."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2b_305_fetta.bmp,Sapore,Sapore piuttosto neutro.,Il formaggio ha un sapore piuttosto neutro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,"Sapore dolce, poco sapido, umami medio e poco piccante.","Il formaggio ha un sapore dolce, poco sapido, umami medio e poco piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,Sapore abbastanza equilibrato con leggero accento di umami.,Il formaggio ha un sapore abbastanza equilibrato con leggero accento di umami.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,Sapore non eccessivamente salato e leggermente acido.,Il formaggio ha un sapore non eccessivamente salato e leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,Sapore piccante forte.,Il formaggio ha un sapore piccante forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,Sapore salato con note umami.,Il formaggio ha un sapore salato con note umami.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,Sapore acido e amaro.,Il formaggio ha un sapore acido e amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,"Sapore equilibrato, non piccante, con buona armonia.","Il formaggio ha un sapore equilibrato, non piccante, con buona armonia."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6a_323_fetta.bmp,Sapore,"Sapore poco salato, amaro e piccante.","Il formaggio ha un sapore poco salato, amaro e piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,"Sapore dolce sapido, umami medio, poco piccante.","Il formaggio ha un sapore dolce sapido, umami medio, poco piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,Sapore solo leggermente piccante.,Il formaggio ha un sapore solo leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,"Sapore inizialmente dolce, successivamente non equilibrato tra salato e piccante.","Il formaggio ha un sapore inizialmente dolce, successivamente non equilibrato tra salato e piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,"Sapore equilibrato, dolce con punta di piccante.","Il formaggio ha un sapore equilibrato, dolce con punta di piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,Sapore piccante e forte.,Il formaggio ha un sapore piccante e forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,Sapore leggermente amaro e non persistente.,Il formaggio ha un sapore leggermente amaro e non persistente.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,"Sapore acido, amaro e leggermente piccante.","Il formaggio ha un sapore acido, amaro e leggermente piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,Sapore pungente per il sale.,Il formaggio ha un sapore pungente per il sale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1a_302_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,"Sapore dolce sapido equilibrato con umami e piccantezza moderati, lieve acidità.","Il formaggio ha un sapore dolce sapido equilibrato con umami e piccantezza moderati, lieve acidità."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,"Sapore salato, poco acido e leggermente piccante.","Il formaggio ha un sapore salato, poco acido e leggermente piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,Sapore salato e forte.,Il formaggio ha un sapore salato e forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,"Sapore piccante, acido e salato con astringenza.","Il formaggio ha un sapore piccante, acido e salato con astringenza."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,Sapore piccante e moderatamente amaro.,Il formaggio ha un sapore piccante e moderatamente amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,"Sapore leggermente amaro e dolce, equilibrato e di bassa intensità.","Il formaggio ha un sapore leggermente amaro e dolce, equilibrato e di bassa intensità."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4a_311_fetta.bmp,Sapore,Sapore privo di sale.,Il formaggio ha un sapore privo di sale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,"Sapore dolce sapido, umami medio, poco piccante.","Il formaggio ha un sapore dolce sapido, umami medio, poco piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,Sapore solo leggermente piccante.,Il formaggio ha un sapore solo leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,"Sapore inizialmente dolce, successivamente non equilibrato tra salato e piccante.","Il formaggio ha un sapore inizialmente dolce, successivamente non equilibrato tra salato e piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,"Sapore equilibrato, dolce con punta di piccante.","Il formaggio ha un sapore equilibrato, dolce con punta di piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,Sapore piccante e forte.,Il formaggio ha un sapore piccante e forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,Sapore leggermente amaro e non persistente.,Il formaggio ha un sapore leggermente amaro e non persistente.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,"Sapore acido, amaro e leggermente piccante.","Il formaggio ha un sapore acido, amaro e leggermente piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,Sapore pungente per il sale.,Il formaggio ha un sapore pungente per il sale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P1b_302_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,"Sapore dolce sapido equilibrato con umami e piccantezza moderati, lieve acidità.","Il formaggio ha un sapore dolce sapido equilibrato con umami e piccantezza moderati, lieve acidità."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,"Sapore salato, poco acido e leggermente piccante.","Il formaggio ha un sapore salato, poco acido e leggermente piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,Sapore salato e forte.,Il formaggio ha un sapore salato e forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,"Sapore piccante, acido e salato con astringenza.","Il formaggio ha un sapore piccante, acido e salato con astringenza."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,Sapore piccante e moderatamente amaro.,Il formaggio ha un sapore piccante e moderatamente amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,"Sapore leggermente amaro e dolce, equilibrato e di bassa intensità.","Il formaggio ha un sapore leggermente amaro e dolce, equilibrato e di bassa intensità."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P4b_311_fetta.bmp,Sapore,Sapore privo di sale.,Il formaggio ha un sapore privo di sale.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore con lieve nota amara.,Il formaggio ha un sapore con lieve nota amara.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore salato e acido con punta di piccante.,Il formaggio ha un sapore salato e acido con punta di piccante.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore acido da moderato a forte e piccante intenso.,Il formaggio ha un sapore acido da moderato a forte e piccante intenso.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore salato e umami leggermente prevalenti.,Il formaggio ha un sapore salato e umami leggermente prevalenti.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore leggermente acido e salato.,Il formaggio ha un sapore leggermente acido e salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,"Sapore eccessivamente salato, con gusto altrimenti pieno.","Il formaggio ha un sapore eccessivamente salato, con gusto altrimenti pieno."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P2a_305_fetta.bmp,Sapore,Sapore piuttosto neutro.,Il formaggio ha un sapore piuttosto neutro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,"Sapore dolce, poco sapido, umami medio e poco piccante.","Il formaggio ha un sapore dolce, poco sapido, umami medio e poco piccante."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,Sapore abbastanza equilibrato con leggero accento di umami.,Il formaggio ha un sapore abbastanza equilibrato con leggero accento di umami.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,Sapore non eccessivamente salato e leggermente acido.,Il formaggio ha un sapore non eccessivamente salato e leggermente acido.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,Sapore piccante forte.,Il formaggio ha un sapore piccante forte.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,Sapore salato con note umami.,Il formaggio ha un sapore salato con note umami.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,Sapore acido e amaro.,Il formaggio ha un sapore acido e amaro.
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,"Sapore equilibrato, non piccante, con buona armonia.","Il formaggio ha un sapore equilibrato, non piccante, con buona armonia."
data/images_flat/2018-2019_Trentingrana__2019-01-23__P6b_323_fetta.bmp,Sapore,"Sapore poco salato, amaro e piccante.","Il formaggio ha un sapore poco salato, amaro e piccante."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Sapore,Sapore amaro e acido.,Il formaggio ha un sapore amaro e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Sapore,Sapore salatino.,Il formaggio ha un sapore salatino.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Sapore,"Sapore poco amaro, salato e umami.","Il formaggio ha un sapore poco amaro, salato e umami."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Sapore,"Sapore dolce sapido con buon umami e lieve piccantezza, equilibrato.","Il formaggio ha un sapore dolce sapido con buon umami e lieve piccantezza, equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_fetta.bmp,Sapore,Sapore eccessivamente salato e piccante.,Il formaggio ha un sapore eccessivamente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_grana.bmp,Sapore,Sapore piccante e acre in gola con umami.,Il formaggio ha un sapore piccante e acre in gola con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_grana.bmp,Sapore,Sapore umami e acido.,Il formaggio ha un sapore umami e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_grana.bmp,Sapore,Sapore leggermente acido e piccante.,Il formaggio ha un sapore leggermente acido e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_grana.bmp,Sapore,Sapore umami e leggermente salato.,Il formaggio ha un sapore umami e leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_grana.bmp,Sapore,Sapore dolce sapido con umami marcato e piccantezza media.,Il formaggio ha un sapore dolce sapido con umami marcato e piccantezza media.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_grana.bmp,Sapore,Sapore che pizzica.,Il formaggio ha un sapore che pizzica.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_grana.bmp,Sapore,Sapore leggermente salato e piccante.,Il formaggio ha un sapore leggermente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_grana.bmp,Sapore,Sapore umami e equilibrato.,Il formaggio ha un sapore umami e equilibrato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_grana.bmp,Sapore,Sapore leggermente amaro da subito.,Il formaggio ha un sapore leggermente amaro da subito.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_grana.bmp,Sapore,"Sapore con sapidità elevata, umami equilibrato e piccantezza marcata.","Il formaggio ha un sapore con sapidità elevata, umami equilibrato e piccantezza marcata."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_grana.bmp,Sapore,Sapore leggermente salato e piccante.,Il formaggio ha un sapore leggermente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_grana.bmp,Sapore,Sapore umami e equilibrato.,Il formaggio ha un sapore umami e equilibrato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_grana.bmp,Sapore,Sapore leggermente amaro da subito.,Il formaggio ha un sapore leggermente amaro da subito.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_grana.bmp,Sapore,"Sapore con sapidità elevata, umami equilibrato e piccantezza marcata.","Il formaggio ha un sapore con sapidità elevata, umami equilibrato e piccantezza marcata."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_fetta.bmp,Sapore,Sapore amaro e acido.,Il formaggio ha un sapore amaro e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_fetta.bmp,Sapore,Sapore salatino.,Il formaggio ha un sapore salatino.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_fetta.bmp,Sapore,"Sapore poco amaro, salato e umami.","Il formaggio ha un sapore poco amaro, salato e umami."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_fetta.bmp,Sapore,"Sapore dolce sapido con buon umami e lieve piccantezza, equilibrato.","Il formaggio ha un sapore dolce sapido con buon umami e lieve piccantezza, equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_fetta.bmp,Sapore,Sapore eccessivamente salato e piccante.,Il formaggio ha un sapore eccessivamente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_grana.bmp,Sapore,Sapore piccante e acre in gola con umami.,Il formaggio ha un sapore piccante e acre in gola con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_grana.bmp,Sapore,Sapore umami e acido.,Il formaggio ha un sapore umami e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_grana.bmp,Sapore,Sapore leggermente acido e piccante.,Il formaggio ha un sapore leggermente acido e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_grana.bmp,Sapore,Sapore umami e leggermente salato.,Il formaggio ha un sapore umami e leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_grana.bmp,Sapore,Sapore dolce sapido con umami marcato e piccantezza media.,Il formaggio ha un sapore dolce sapido con umami marcato e piccantezza media.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_grana.bmp,Sapore,Sapore che pizzica.,Il formaggio ha un sapore che pizzica.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_fetta.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_fetta.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_fetta.bmp,Sapore,"Sapore salato e umami con leggera piccantezza finale, gusti non armonici.","Il formaggio ha un sapore salato e umami con leggera piccantezza finale, gusti non armonici."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_fetta.bmp,Sapore,Sapore abbastanza equilibrato con sapidità ridotta.,Il formaggio ha un sapore abbastanza equilibrato con sapidità ridotta.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_fetta.bmp,Sapore,Sapore pungente.,Il formaggio ha un sapore pungente.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_grana.bmp,Sapore,Sapore piccante e acido.,Il formaggio ha un sapore piccante e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_grana.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_grana.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_grana.bmp,Sapore,Sapore molto salato con umami.,Il formaggio ha un sapore molto salato con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_grana.bmp,Sapore,Sapore dolce sapido con lieve piccantezza e buon umami.,Il formaggio ha un sapore dolce sapido con lieve piccantezza e buon umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_grana.bmp,Sapore,Sapore salato e pungente.,Il formaggio ha un sapore salato e pungente.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_grana.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_grana.bmp,Sapore,Sapore piccante e leggermente bruciante con nota salata.,Il formaggio ha un sapore piccante e leggermente bruciante con nota salata.
