image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Texture,"Texture con granuli di tirosina non percettibili in alcuni cubetti, friabilità e solubilità scarsa.","Il formaggio presenta una texture con granuli di tirosina non percettibili in alcuni cubetti, friabilità e solubilità scarsa."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Texture,"Texture morbida, asciutta e abbastanza granulosa, con pochi cristalli e abbastanza solubile.","Il formaggio presenta una texture morbida, asciutta e abbastanza granulosa, con pochi cristalli e abbastanza solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Texture,"Texture consistente e friabile, non asciutta, senza cristalli percepibili.","Il formaggio presenta una texture consistente e friabile, non asciutta, senza cristalli percepibili."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Texture,Texture equilibrata ma scarsa solubilità.,Il formaggio presenta una texture equilibrata ma scarsa solubilità.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Texture,"Texture abbastanza morbida, granulosa, con microstruttura grossolana e poco solubile.","Il formaggio presenta una texture abbastanza morbida, granulosa, con microstruttura grossolana e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1a_302_fetta.bmp,Texture,"Texture mediamente dura, granulosa e solubile.","Il formaggio presenta una texture mediamente dura, granulosa e solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Texture,"Texture moderatamente friabile, poco solubile e con microcristalli di tirosina scarsamente percettibili.","Il formaggio presenta una texture moderatamente friabile, poco solubile e con microcristalli di tirosina scarsamente percettibili."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Texture,"Texture morbida e asciutta, poco solubile, lascia residuo polveroso.","Il formaggio presenta una texture morbida e asciutta, poco solubile, lascia residuo polveroso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Texture,"Texture friabile, cedevole al dente, morbida, con cristalli rari, che impasta la bocca.","Il formaggio presenta una texture friabile, cedevole al dente, morbida, con cristalli rari, che impasta la bocca."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Texture,"Texture molto friabile, con cristalli e buona solubilità.","Il formaggio presenta una texture molto friabile, con cristalli e buona solubilità."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Texture,"Texture morbido cedevole, senza struttura, molto fine.","Il formaggio presenta una texture morbido cedevole, senza struttura, molto fine."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_fetta.bmp,Texture,"Texture tendenzialmente umida, solubilità medio-bassa e leggermente cedevole.","Il formaggio presenta una texture tendenzialmente umida, solubilità medio-bassa e leggermente cedevole."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Texture,"Texture con granuli di tirosina molto percepibili, solubilità e friabilità moderatamente scarse.","Il formaggio presenta una texture con granuli di tirosina molto percepibili, solubilità e friabilità moderatamente scarse."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Texture,"Texture morbida con cristalli fini, poco solubile e che lascia residuo sabbioso.","Il formaggio presenta una texture morbida con cristalli fini, poco solubile e che lascia residuo sabbioso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Texture,"Texture morbida che si frantuina, senza cristalli.","Il formaggio presenta una texture morbida che si frantuina, senza cristalli."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Texture,"Texture con microstruttura finissima, piuttosto morbida e pochi cristalli.","Il formaggio presenta una texture con microstruttura finissima, piuttosto morbida e pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Texture,"Texture abbastanza dura, granulosa, microstruttura grossolana, poco solubile e asciutta.","Il formaggio presenta una texture abbastanza dura, granulosa, microstruttura grossolana, poco solubile e asciutta."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5b_330_fetta.bmp,Texture,"Texture mediamente asciutta, granulosa, poco solubile e leggermente sabbiosa.","Il formaggio presenta una texture mediamente asciutta, granulosa, poco solubile e leggermente sabbiosa."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Texture,"Texture asciutta, poco granulosa e pastosa, poco solubile.","Il formaggio presenta una texture asciutta, poco granulosa e pastosa, poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Texture,"Texture friabile con microstruttura fine, cristalli presenti, tende a liquefarsi nel finale di bocca.","Il formaggio presenta una texture friabile con microstruttura fine, cristalli presenti, tende a liquefarsi nel finale di bocca."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Texture,Texture friabile e bilanciata.,Il formaggio presenta una texture friabile e bilanciata.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Texture,"Texture morbida e cedevole, con microstruttura sottile e solubile.","Il formaggio presenta una texture morbida e cedevole, con microstruttura sottile e solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_grana.bmp,Texture,"Texture cedevole, umida e poco granulosa.","Il formaggio presenta una texture cedevole, umida e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Texture,"Texture con granuli di tirosina non percettibili in alcuni cubetti, friabilità e solubilità scarsa.","Il formaggio presenta una texture con granuli di tirosina non percettibili in alcuni cubetti, friabilità e solubilità scarsa."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Texture,"Texture morbida, asciutta e abbastanza granulosa, con pochi cristalli e abbastanza solubile.","Il formaggio presenta una texture morbida, asciutta e abbastanza granulosa, con pochi cristalli e abbastanza solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Texture,"Texture consistente e friabile, non asciutta, senza cristalli percepibili.","Il formaggio presenta una texture consistente e friabile, non asciutta, senza cristalli percepibili."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Texture,Texture equilibrata ma scarsa solubilità.,Il formaggio presenta una texture equilibrata ma scarsa solubilità.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Texture,"Texture abbastanza morbida, granulosa, con microstruttura grossolana e poco solubile.","Il formaggio presenta una texture abbastanza morbida, granulosa, con microstruttura grossolana e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P1b_302_fetta.bmp,Texture,"Texture mediamente dura, granulosa e solubile.","Il formaggio presenta una texture mediamente dura, granulosa e solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Texture,"Texture moderatamente friabile, poco solubile e con microcristalli di tirosina scarsamente percettibili.","Il formaggio presenta una texture moderatamente friabile, poco solubile e con microcristalli di tirosina scarsamente percettibili."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Texture,"Texture morbida e asciutta, poco solubile, lascia residuo polveroso.","Il formaggio presenta una texture morbida e asciutta, poco solubile, lascia residuo polveroso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Texture,"Texture friabile, cedevole al dente, morbida, con cristalli rari, che impasta la bocca.","Il formaggio presenta una texture friabile, cedevole al dente, morbida, con cristalli rari, che impasta la bocca."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Texture,"Texture molto friabile, con cristalli e buona solubilità.","Il formaggio presenta una texture molto friabile, con cristalli e buona solubilità."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Texture,"Texture morbido cedevole, senza struttura, molto fine.","Il formaggio presenta una texture morbido cedevole, senza struttura, molto fine."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4b_311_fetta.bmp,Texture,"Texture tendenzialmente umida, solubilità medio-bassa e leggermente cedevole.","Il formaggio presenta una texture tendenzialmente umida, solubilità medio-bassa e leggermente cedevole."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Texture,"Texture asciutta, poco granulosa e pastosa, poco solubile.","Il formaggio presenta una texture asciutta, poco granulosa e pastosa, poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Texture,"Texture friabile con microstruttura fine, cristalli presenti, tende a liquefarsi nel finale di bocca.","Il formaggio presenta una texture friabile con microstruttura fine, cristalli presenti, tende a liquefarsi nel finale di bocca."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Texture,Texture friabile e bilanciata.,Il formaggio presenta una texture friabile e bilanciata.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Texture,"Texture morbida e cedevole, con microstruttura sottile e solubile.","Il formaggio presenta una texture morbida e cedevole, con microstruttura sottile e solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3b_307_grana.bmp,Texture,"Texture cedevole, umida e poco granulosa.","Il formaggio presenta una texture cedevole, umida e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Texture,"Texture con granuli di tirosina molto percepibili, solubilità e friabilità moderatamente scarse.","Il formaggio presenta una texture con granuli di tirosina molto percepibili, solubilità e friabilità moderatamente scarse."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Texture,"Texture morbida con cristalli fini, poco solubile e che lascia residuo sabbioso.","Il formaggio presenta una texture morbida con cristalli fini, poco solubile e che lascia residuo sabbioso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Texture,"Texture morbida che si frantuina, senza cristalli.","Il formaggio presenta una texture morbida che si frantuina, senza cristalli."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Texture,"Texture con microstruttura finissima, piuttosto morbida e pochi cristalli.","Il formaggio presenta una texture con microstruttura finissima, piuttosto morbida e pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Texture,"Texture abbastanza dura, granulosa, microstruttura grossolana, poco solubile e asciutta.","Il formaggio presenta una texture abbastanza dura, granulosa, microstruttura grossolana, poco solubile e asciutta."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P5a_330_fetta.bmp,Texture,"Texture mediamente asciutta, granulosa, poco solubile e leggermente sabbiosa.","Il formaggio presenta una texture mediamente asciutta, granulosa, poco solubile e leggermente sabbiosa."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Texture,"Texture solubile, tendente al grasso.","Il formaggio presenta una texture solubile, tendente al grasso."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Texture,"Texture asciutta e friabile, tende a impastare la bocca.","Il formaggio presenta una texture asciutta e friabile, tende a impastare la bocca."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Texture,"Texture morbida, cede nettamente ai denti senza friabilità.","Il formaggio presenta una texture morbida, cede nettamente ai denti senza friabilità."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Texture,"Texture friabile, leggermente morbida e solubile, senza cristalli.","Il formaggio presenta una texture friabile, leggermente morbida e solubile, senza cristalli."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Texture,"Texture abbastanza cedevole, granulosa, con microstruttura grossolana e leggermente asciutta.","Il formaggio presenta una texture abbastanza cedevole, granulosa, con microstruttura grossolana e leggermente asciutta."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P2a_305_fetta.bmp,Texture,"Texture mediamente dura, granulosa e solubile.","Il formaggio presenta una texture mediamente dura, granulosa e solubile."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Texture,Texture con scarsa solubilità e friabilità.,Il formaggio presenta una texture con scarsa solubilità e friabilità.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Texture,"Texture morbida e deformabile, non granulosa, poco friabile, che impasta la bocca, con pochi cristalli e scarsa solubilità.","Il formaggio presenta una texture morbida e deformabile, non granulosa, poco friabile, che impasta la bocca, con pochi cristalli e scarsa solubilità."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Texture,Texture plastica che ingozza.,Il formaggio presenta una texture plastica che ingozza.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Texture,"Texture poco friabile, molto morbido, senza cristalli e con microstruttura finissima.","Il formaggio presenta una texture poco friabile, molto morbido, senza cristalli e con microstruttura finissima."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P6b_338_grana.bmp,Texture,Texture adesiva e poco granulosa.,Il formaggio presenta una texture adesiva e poco granulosa.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,"Texture morbida, granulosa con cristalli evidenti.","Il formaggio presenta una texture morbida, granulosa con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,"Texture morbida al morso, estremamente friabile con struttura finissima e quasi sabbiosa, non asciutta.","Il formaggio presenta una texture morbida al morso, estremamente friabile con struttura finissima e quasi sabbiosa, non asciutta."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,Texture leggermente asciutta.,Il formaggio presenta una texture leggermente asciutta.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,Texture molto asciutta.,Il formaggio presenta una texture molto asciutta.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,"Texture molto friabile, numerosi cristalli e solubile.","Il formaggio presenta una texture molto friabile, numerosi cristalli e solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,Texture poco solubile.,Il formaggio presenta una texture poco solubile.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,"Texture granulosa, solubile e asciutta.","Il formaggio presenta una texture granulosa, solubile e asciutta."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,"Texture molto pastosa, asciutta e con cristalli abbondanti.","Il formaggio presenta una texture molto pastosa, asciutta e con cristalli abbondanti."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3a_306_fetta.bmp,Texture,Texture con cristalli abbondanti.,Il formaggio presenta una texture con cristalli abbondanti.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Texture,"Texture morbida, poco granulosa e con pochi cristalli.","Il formaggio presenta una texture morbida, poco granulosa e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Texture,"Texture cedevole, morbida e che ingozza.","Il formaggio presenta una texture cedevole, morbida e che ingozza."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Texture,Texture molle e cedevole.,Il formaggio presenta una texture molle e cedevole.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Texture,"Texture morbida, friabile, con grana abbastanza sottile, solubile e pochi cristalli.","Il formaggio presenta una texture morbida, friabile, con grana abbastanza sottile, solubile e pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Texture,"Texture leggermente cedevole, granulosa e ancora poco umida.","Il formaggio presenta una texture leggermente cedevole, granulosa e ancora poco umida."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6b_330_grana.bmp,Texture,Texture con cristalli molto presenti e consistenza adeguata.,Il formaggio presenta una texture con cristalli molto presenti e consistenza adeguata.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5a_323_grana.bmp,Texture,Texture poco solubile in questo punto.,Il formaggio presenta una texture poco solubile in questo punto.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5a_323_grana.bmp,Texture,"Texture asciutta con cristalli evidenti, poco solubile, lascia residuo in bocca.","Il formaggio presenta una texture asciutta con cristalli evidenti, poco solubile, lascia residuo in bocca."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5a_323_grana.bmp,Texture,"Texture umida, morbida e friabile, con microcristalli fini presenti.","Il formaggio presenta una texture umida, morbida e friabile, con microcristalli fini presenti."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5a_323_grana.bmp,Texture,"Texture dura, compatta, grana fine e abbastanza solubile.","Il formaggio presenta una texture dura, compatta, grana fine e abbastanza solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5a_323_grana.bmp,Texture,Texture molto friabile e solubile.,Il formaggio presenta una texture molto friabile e solubile.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5a_323_grana.bmp,Texture,"Texture granulosa, asciutta e solubile.","Il formaggio presenta una texture granulosa, asciutta e solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5a_323_grana.bmp,Texture,"Texture con bella presenza di cristalli, asciutta e buona solubilità.","Il formaggio presenta una texture con bella presenza di cristalli, asciutta e buona solubilità."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5b_323_grana.bmp,Texture,Texture poco solubile in questo punto.,Il formaggio presenta una texture poco solubile in questo punto.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5b_323_grana.bmp,Texture,"Texture asciutta con cristalli evidenti, poco solubile, lascia residuo in bocca.","Il formaggio presenta una texture asciutta con cristalli evidenti, poco solubile, lascia residuo in bocca."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5b_323_grana.bmp,Texture,"Texture umida, morbida e friabile, con microcristalli fini presenti.","Il formaggio presenta una texture umida, morbida e friabile, con microcristalli fini presenti."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5b_323_grana.bmp,Texture,"Texture dura, compatta, grana fine e abbastanza solubile.","Il formaggio presenta una texture dura, compatta, grana fine e abbastanza solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5b_323_grana.bmp,Texture,Texture molto friabile e solubile.,Il formaggio presenta una texture molto friabile e solubile.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5b_323_grana.bmp,Texture,"Texture granulosa, asciutta e solubile.","Il formaggio presenta una texture granulosa, asciutta e solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P5b_323_grana.bmp,Texture,"Texture con bella presenza di cristalli, asciutta e buona solubilità.","Il formaggio presenta una texture con bella presenza di cristalli, asciutta e buona solubilità."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,"Texture morbida, granulosa con cristalli evidenti.","Il formaggio presenta una texture morbida, granulosa con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,"Texture morbida al morso, estremamente friabile con struttura finissima e quasi sabbiosa, non asciutta.","Il formaggio presenta una texture morbida al morso, estremamente friabile con struttura finissima e quasi sabbiosa, non asciutta."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,Texture leggermente asciutta.,Il formaggio presenta una texture leggermente asciutta.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,Texture molto asciutta.,Il formaggio presenta una texture molto asciutta.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,"Texture molto friabile, numerosi cristalli e solubile.","Il formaggio presenta una texture molto friabile, numerosi cristalli e solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,Texture poco solubile.,Il formaggio presenta una texture poco solubile.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,"Texture granulosa, solubile e asciutta.","Il formaggio presenta una texture granulosa, solubile e asciutta."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,"Texture molto pastosa, asciutta e con cristalli abbondanti.","Il formaggio presenta una texture molto pastosa, asciutta e con cristalli abbondanti."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P3b_306_fetta.bmp,Texture,Texture con cristalli abbondanti.,Il formaggio presenta una texture con cristalli abbondanti.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6a_330_grana.bmp,Texture,"Texture morbida, poco granulosa e con pochi cristalli.","Il formaggio presenta una texture morbida, poco granulosa e con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6a_330_grana.bmp,Texture,"Texture cedevole, morbida e che ingozza.","Il formaggio presenta una texture cedevole, morbida e che ingozza."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6a_330_grana.bmp,Texture,Texture molle e cedevole.,Il formaggio presenta una texture molle e cedevole.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6a_330_grana.bmp,Texture,"Texture morbida, friabile, con grana abbastanza sottile, solubile e pochi cristalli.","Il formaggio presenta una texture morbida, friabile, con grana abbastanza sottile, solubile e pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6a_330_grana.bmp,Texture,"Texture leggermente cedevole, granulosa e ancora poco umida.","Il formaggio presenta una texture leggermente cedevole, granulosa e ancora poco umida."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P6a_330_grana.bmp,Texture,Texture con cristalli molto presenti e consistenza adeguata.,Il formaggio presenta una texture con cristalli molto presenti e consistenza adeguata.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P1a_302_grana.bmp,Texture,Texture morbida e pastosa con cristalli evidenti.,Il formaggio presenta una texture morbida e pastosa con cristalli evidenti.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P1a_302_grana.bmp,Texture,"Texture a tratti troppo morbida, che impasta e incolla la bocca.","Il formaggio presenta una texture a tratti troppo morbida, che impasta e incolla la bocca."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P1a_302_grana.bmp,Texture,Texture pastosa e poco solubile.,Il formaggio presenta una texture pastosa e poco solubile.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P1a_302_grana.bmp,Texture,"Texture morbida, poco granulosa.","Il formaggio presenta una texture morbida, poco granulosa."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P1a_302_grana.bmp,Texture,"Texture deformabile, pastosa e adesiva.","Il formaggio presenta una texture deformabile, pastosa e adesiva."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P1a_302_grana.bmp,Texture,"Texture granulosa, ancora umida, con solubilità medio-bassa.","Il formaggio presenta una texture granulosa, ancora umida, con solubilità medio-bassa."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P1a_302_grana.bmp,Texture,Texture morbida con pochi granuli.,Il formaggio presenta una texture morbida con pochi granuli.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,Texture dura con solubilità difficoltosa e scarsissimi granuli di tirosina.,Il formaggio presenta una texture dura con solubilità difficoltosa e scarsissimi granuli di tirosina.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,"Texture morbida con cristalli, granulosa e che lascia un poco di residuo in bocca.","Il formaggio presenta una texture morbida con cristalli, granulosa e che lascia un poco di residuo in bocca."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,"Texture friabile e asciutta, con cristalli abbondanti e grossi, microstruttura fine.","Il formaggio presenta una texture friabile e asciutta, con cristalli abbondanti e grossi, microstruttura fine."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,Texture senza cristalli e granulosa.,Il formaggio presenta una texture senza cristalli e granulosa.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,Texture asciutta.,Il formaggio presenta una texture asciutta.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,"Texture compatta, poco granulosa, solubile e asciutta.","Il formaggio presenta una texture compatta, poco granulosa, solubile e asciutta."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,"Texture cedevole, ancora umida e poco granulosa.","Il formaggio presenta una texture cedevole, ancora umida e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4a_313_fetta.bmp,Texture,Texture con poca umidità e scarsa solubilità.,Il formaggio presenta una texture con poca umidità e scarsa solubilità.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2b_305_grana.bmp,Texture,"Texture morbida, grassa, con cristalli evidenti.","Il formaggio presenta una texture morbida, grassa, con cristalli evidenti."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2b_305_grana.bmp,Texture,"Texture morbida con buona friabilità, microstruttura grossolana e pochi cristalli.","Il formaggio presenta una texture morbida con buona friabilità, microstruttura grossolana e pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2b_305_grana.bmp,Texture,"Texture molto asciutta, grana fine e cristalli numerosi.","Il formaggio presenta una texture molto asciutta, grana fine e cristalli numerosi."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2b_305_grana.bmp,Texture,"Texture adesiva, poco friabile e poco solubile.","Il formaggio presenta una texture adesiva, poco friabile e poco solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2b_305_grana.bmp,Texture,"Texture granulosa, mediamente asciutta e solubile.","Il formaggio presenta una texture granulosa, mediamente asciutta e solubile."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2b_305_grana.bmp,Texture,"Texture molto asciutta, pochi cristalli.","Il formaggio presenta una texture molto asciutta, pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2b_305_grana.bmp,Texture,Texture con cristalli e consistenza gommosa.,Il formaggio presenta una texture con cristalli e consistenza gommosa.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,Texture dura con solubilità difficoltosa e scarsissimi granuli di tirosina.,Il formaggio presenta una texture dura con solubilità difficoltosa e scarsissimi granuli di tirosina.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,"Texture morbida con cristalli, granulosa e che lascia un poco di residuo in bocca.","Il formaggio presenta una texture morbida con cristalli, granulosa e che lascia un poco di residuo in bocca."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,"Texture friabile e asciutta, con cristalli abbondanti e grossi, microstruttura fine.","Il formaggio presenta una texture friabile e asciutta, con cristalli abbondanti e grossi, microstruttura fine."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,Texture senza cristalli e granulosa.,Il formaggio presenta una texture senza cristalli e granulosa.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,Texture asciutta.,Il formaggio presenta una texture asciutta.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,"Texture compatta, poco granulosa, solubile e asciutta.","Il formaggio presenta una texture compatta, poco granulosa, solubile e asciutta."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,"Texture cedevole, ancora umida e poco granulosa.","Il formaggio presenta una texture cedevole, ancora umida e poco granulosa."
data/images_flat/2018-2019_Trentingrana__2018-12-05__P4b_313_fetta.bmp,Texture,Texture con poca umidità e scarsa solubilità.,Il formaggio presenta una texture con poca umidità e scarsa solubilità.
data/images_flat/2018-2019_Trentingrana__2018-12-05__P2a_305_grana.bmp,Texture,"Texture morbida, grassa, con cristalli evidenti.","Il formaggio presenta una texture morbida, grassa, con cristalli evidenti."
