image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Spessore della Crosta,Crosta irregolare con spessore mediamente spesso.,La crosta del formaggio è irregolare con spessore mediamente spesso.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Spessore della Crosta,Crosta molto spessa.,La crosta del formaggio è molto spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Spessore della Crosta,Crosta sottile con unghia pronunciata e spessore medio.,La crosta del formaggio è sottile con unghia pronunciata e spessore medio.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Spessore della Crosta,Crosta mediamente spessa.,La crosta del formaggio è mediamente spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Spessore della Crosta,Crosta mediamente spessa.,La crosta del formaggio è mediamente spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura diffusa, frattura irregolare e disomogenea.","La pasta del formaggio presenta microocchiatura diffusa, frattura irregolare e disomogenea."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,"Pasta con microocchiatura diffusa e aspetto spugnoso, con occhiature di medio-grande dimensione.","La pasta del formaggio presenta microocchiatura diffusa e aspetto spugnoso, con occhiature di medio-grande dimensione."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,"Pasta granulosa con leggere venature centrali, non stirata, frattura regolare e microocchiatura finissima diffusa.","La pasta del formaggio è granulosa con leggere venature centrali, non stirata, frattura regolare e microocchiatura finissima diffusa."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,Pasta con occhiatura evidente al centro.,La pasta del formaggio presenta occhiatura evidente al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,"Pasta con frattura regolare, grana abbastanza fine, microocchiatura diffusa e presenza di un occhio di medio diametro.","La pasta del formaggio presenta frattura regolare, grana abbastanza fine, microocchiatura diffusa e presenza di un occhio di medio diametro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,Pasta a grana fine con microocchiature diffuse e un'occhiatura grossolana.,La pasta del formaggio è a grana fine con microocchiature diffuse e un'occhiatura grossolana.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,"Pasta stirata con microocchiatura sottile e diffusa all'area centrale, e una grossa bolla.","La pasta del formaggio è stirata con microocchiatura sottile e diffusa all'area centrale, e una grossa bolla."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,Pasta con microocchiatura diffusa e un grande occhio.,La pasta del formaggio presenta microocchiatura diffusa e un grande occhio.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,"Pasta con occhiatura diffusa e bella grana, stirata, con un occhio pronunciato.","La pasta del formaggio presenta occhiatura diffusa e bella grana, stirata, con un occhio pronunciato."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Struttura della Pasta,Pasta con frattura abbastanza regolare.,La pasta del formaggio presenta frattura abbastanza regolare.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,"Pasta non omogenea, più chiara al centro.","La pasta del formaggio non è omogenea, più chiara al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,Pasta di colore chiaro per effetto della spugna.,La pasta del formaggio è di colore chiaro per effetto della spugna.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,"Pasta di colore chiaro, non paglierina, omogeneo.","La pasta del formaggio è di colore chiaro, non paglierina, omogeneo."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,Pasta di colore giallo leggermente carico.,La pasta del formaggio è di colore giallo leggermente carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo non troppo carico.,La pasta del formaggio è di colore omogeneo non troppo carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,Pasta con leggera sfumatura rosata.,La pasta del formaggio presenta leggera sfumatura rosata.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,Pasta di colore omogeneo.,La pasta del formaggio è di colore omogeneo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P5b_323_fetta.bmp,Colore della Pasta,Pasta di colore paglierino chiaro omogeneamente distribuito.,La pasta del formaggio è di colore paglierino chiaro omogeneamente distribuito.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,Profumo di frutta matura con intensità alta.,Il formaggio ha un profumo di frutta matura con intensità alta.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,Profumo animale di letame.,Il formaggio ha un profumo animale di letame.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,Profumo di piedi.,Il formaggio ha un profumo di piedi.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,Profumo di crosta e brodo.,Il formaggio ha un profumo di crosta e brodo.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,"Profumo molto delicato, non paglierina.","Il formaggio ha un profumo molto delicato, non paglierina."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,Profumo ossidato con note di crosta.,Il formaggio ha un profumo ossidato con note di crosta.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,Profumo di formaggio cotto.,Il formaggio ha un profumo di formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,"Profumo di emmental senza difetti, non tipico.","Il formaggio ha un profumo di emmental senza difetti, non tipico."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Profumo,"Profumo fruttato con panna, burro fuso e leggero sentore di verdure cotte e pane tostato.","Il formaggio ha un profumo fruttato con panna, burro fuso e leggero sentore di verdure cotte e pane tostato."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,Sapore dolce di elevata intensità e piccante di media intensità.,Il formaggio ha un sapore dolce di elevata intensità e piccante di media intensità.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,"Sapore scarno, manca di umami.","Il formaggio ha un sapore scarno, manca di umami."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,Al palato poco insapore.,"Al palato, il formaggio è poco insapore."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,Sapore nostrano.,Il formaggio ha un sapore nostrano.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,Sapore abbastanza equilibrato con piccantezza praticamente assente.,Il formaggio ha un sapore abbastanza equilibrato con piccantezza praticamente assente.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,Sapore equilibrato e medio intenso.,Il formaggio ha un sapore equilibrato e medio intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Sapore,"Sapore inizialmente sapido e leggermente piccante, seguito da dolcezza.","Il formaggio ha un sapore inizialmente sapido e leggermente piccante, seguito da dolcezza."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,Aroma di frutta matura con intensità alta.,Il formaggio ha un aroma di frutta matura con intensità alta.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,"Aroma fermentato, non tipico del trentingrana.","Il formaggio ha un aroma fermentato, non tipico del trentingrana."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,Aroma di crosta di formaggio.,Il formaggio ha un aroma di crosta di formaggio.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,Aroma non tipico e nostrano.,Il formaggio ha un aroma non tipico e nostrano.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,Aroma di crosta e ossidato.,Il formaggio ha un aroma di crosta e ossidato.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,"Aroma di latte cotto, molto neutro.","Il formaggio ha un aroma di latte cotto, molto neutro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,Aroma non tipico.,Il formaggio ha un aroma non tipico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Aroma,Aroma principalmente di lattico cotto.,Il formaggio ha un aroma principalmente di lattico cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,"Texture elastica, granulosa, asciutta e poco solubile con pochi cristalli.","Il formaggio presenta una texture elastica, granulosa, asciutta e poco solubile con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,"Texture asciutta nonostante l'umidità, con friabilità scarsa.","Il formaggio presenta una texture asciutta nonostante l'umidità, con friabilità scarsa."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,Texture leggermente gommosa.,Il formaggio presenta una texture leggermente gommosa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,Texture molle e senza grana.,Il formaggio presenta una texture molle e senza grana.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,"Texture abbastanza dura e compatta, grana molto fine, cristalli non percepibili, leggermente asciutta.","Il formaggio presenta una texture abbastanza dura e compatta, grana molto fine, cristalli non percepibili, leggermente asciutta."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,"Texture piuttosto compatta, poco friabile e pastosa, con scarsa solubilità.","Il formaggio presenta una texture piuttosto compatta, poco friabile e pastosa, con scarsa solubilità."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,Texture gommosa.,Il formaggio presenta una texture gommosa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Texture,"Texture granulosa, che si scioglie bene e lascia la bocca abbastanza pulita.","Il formaggio presenta una texture granulosa, che si scioglie bene e lascia la bocca abbastanza pulita."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Spessore della Crosta,Crosta sfumata con spessore medio.,La crosta del formaggio è sfumata con spessore medio.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Spessore della Crosta,Crosta poco evidente per via dello sfondo intenso.,La crosta del formaggio è poco evidente per via dello sfondo intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Spessore della Crosta,Crosta mediamente spessa.,La crosta del formaggio è mediamente spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Spessore della Crosta,Crosta mediamente spessa.,La crosta del formaggio è mediamente spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Spessore della Crosta,Crosta mediamente spessa con spigoli pronunciati.,La crosta del formaggio è mediamente spessa con spigoli pronunciati.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Spessore della Crosta,Crosta piuttosto spessa.,La crosta del formaggio è piuttosto spessa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,Pasta non omogenea con aree stirate.,La pasta del formaggio non è omogenea con aree stirate.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,Pasta stirata con fratture profonde.,La pasta del formaggio è stirata con fratture profonde.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,Pasta con evidenti fratture centrali e stirata.,La pasta del formaggio presenta evidenti fratture centrali e stirata.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,Pasta con striature e presenza di crepe.,La pasta del formaggio presenta striature e presenza di crepe.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,"Pasta stirata in varie parti con spacchi, non granulosa.","La pasta del formaggio è stirata in varie parti con spacchi, non granulosa."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,"Pasta non granulosa, compatta e stirata, con fessura interna.","La pasta del formaggio non è granulosa, compatta e stirata, con fessura interna."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,Pasta stirata con fratture.,La pasta del formaggio è stirata con fratture.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,Pasta con grandi fessure e stiratura.,La pasta del formaggio presenta grandi fessure e stiratura.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Struttura della Pasta,"Pasta con distribuzione omogenea, tra paglierino carico e dorato.","La pasta del formaggio presenta distribuzione omogenea, tra paglierino carico e dorato."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Colore della Pasta,Pasta di colore carico aranciato.,La pasta del formaggio è di colore carico aranciato.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Colore della Pasta,Pasta di colore molto carico con fascia leggermente più chiara sotto un piatto.,La pasta del formaggio è di colore molto carico con fascia leggermente più chiara sotto un piatto.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Colore della Pasta,Pasta di colore giallo grigiastro.,La pasta del formaggio è di colore giallo grigiastro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Colore della Pasta,Pasta di colore molto carico e aranciato.,La pasta del formaggio è di colore molto carico e aranciato.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Colore della Pasta,Pasta di colore giallo molto carico.,La pasta del formaggio è di colore giallo molto carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Colore della Pasta,Pasta di colore molto intenso e sfumato fra i piatti.,La pasta del formaggio è di colore molto intenso e sfumato fra i piatti.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P2b_305_fetta.bmp,Colore della Pasta,Pasta di colore giallo intenso con alone centrale.,La pasta del formaggio è di colore giallo intenso con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,"Profumo di frutta matura, intensità medio-alta.","Il formaggio ha un profumo di frutta matura, intensità medio-alta."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,"Profumo di intensità discreta con note animali all'apertura, latte cotto, burro sciolto e tostato.","Il formaggio ha un profumo di intensità discreta con note animali all'apertura, latte cotto, burro sciolto e tostato."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,"Profumo di latte, panna e brodo vegetale.","Il formaggio ha un profumo di latte, panna e brodo vegetale."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,Profumo di crosta e brodo vegetale.,Il formaggio ha un profumo di crosta e brodo vegetale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,Profumo equilibrato di panna e latte cotto.,Il formaggio ha un profumo equilibrato di panna e latte cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,Profumo di burro fuso.,Il formaggio ha un profumo di burro fuso.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,"Profumo all'apertura con vegetali intensi, seguiti da note lattiche cotte e tostate quasi caffè, complessivamente non negativo.","Il formaggio ha un profumo all'apertura con vegetali intensi, seguiti da note lattiche cotte e tostate quasi caffè, complessivamente non negativo."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Profumo,"Profumo di brodo di carne, burro fuso e panna.","Il formaggio ha un profumo di brodo di carne, burro fuso e panna."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,Sapore acido e salato con intensità media.,Il formaggio ha un sapore acido e salato con intensità media.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,"Sapore pieno e equilibrato, non dolce.","Il formaggio ha un sapore pieno e equilibrato, non dolce."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,Sapore leggermente acido con note dolci.,Il formaggio ha un sapore leggermente acido con note dolci.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,Sapore di crosta e formaggio cotto.,Il formaggio ha un sapore di crosta e formaggio cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,"Sapore equilibrato, non piccante.","Il formaggio ha un sapore equilibrato, non piccante."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,Sapore umami piuttosto carico.,Il formaggio ha un sapore umami piuttosto carico.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,"Sapore umami e amaro leggermente prevalenti, ma non molto intensi.","Il formaggio ha un sapore umami e amaro leggermente prevalenti, ma non molto intensi."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,"Sapore dolce e equilibrato, leggermente piccante.","Il formaggio ha un sapore dolce e equilibrato, leggermente piccante."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Sapore,Sapore equilibrato con nota leggermente piccante.,Il formaggio ha un sapore equilibrato con nota leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Aroma,Aroma di frutta matura ad alta intensità.,Il formaggio ha un aroma di frutta matura ad alta intensità.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Aroma,"Aroma di latte e panna poco intenso, con leggerezza e sentore di muffa.","Il formaggio ha un aroma di latte e panna poco intenso, con leggerezza e sentore di muffa."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Aroma,Aroma di burro.,Il formaggio ha un aroma di burro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Aroma,Aroma non tipico del grana.,Il formaggio ha un aroma non tipico del grana.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Aroma,Aroma di formaggio cotto abbastanza intenso.,Il formaggio ha un aroma di formaggio cotto abbastanza intenso.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Aroma,Aroma lattico cotto.,Il formaggio ha un aroma lattico cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Aroma,Aroma principalmente lattico cotto.,Il formaggio ha un aroma principalmente lattico cotto.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,"Texture friabile e solubile, scarsa durezza, tirosina assente.","Il formaggio presenta una texture friabile e solubile, scarsa durezza, tirosina assente."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,"Texture morbida, poco granulosa, senza cristalli.","Il formaggio presenta una texture morbida, poco granulosa, senza cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,"Texture umida, molle, poco friabile, con pochi cristalli e che impasta la bocca.","Il formaggio presenta una texture umida, molle, poco friabile, con pochi cristalli e che impasta la bocca."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,Texture molto pastosa.,Il formaggio presenta una texture molto pastosa.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,"Texture morbida, poco solubile, con pochi cristalli.","Il formaggio presenta una texture morbida, poco solubile, con pochi cristalli."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,"Texture pastosa, con poca grana e poco solubile.","Il formaggio presenta una texture pastosa, con poca grana e poco solubile."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,"Texture morbida, pastosa e asciutta.","Il formaggio presenta una texture morbida, pastosa e asciutta."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,"Texture pastosa, deformabile, poco friabile e cedevole, con poca grana.","Il formaggio presenta una texture pastosa, deformabile, poco friabile e cedevole, con poca grana."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Texture,Texture che lascia bocca non pulita.,Il formaggio ha una texture che lascia bocca non pulita.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Spessore della Crosta,Crosta sottile.,La crosta del formaggio è sottile.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Spessore della Crosta,"Crosta irregolare, più spessa su un lato con spigoli e scalzo pronunciati.","La crosta del formaggio è irregolare, più spessa su un lato con spigoli e scalzo pronunciati."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Spessore della Crosta,Crosta con limite sfumato e scalzi spessi.,La crosta del formaggio presenta limite sfumato e scalzi spessi.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Spessore della Crosta,Crosta sottile con unghia marcata agli spigoli.,La crosta del formaggio è sottile con unghia marcata agli spigoli.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Spessore della Crosta,"Crosta con spessore pronunciato sugli scalzi, in particolare su uno.","La crosta del formaggio presenta spessore pronunciato sugli scalzi, in particolare su uno."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Spessore della Crosta,Crosta sottile nelle parti piatte e spigoli molto pronunciati.,La crosta del formaggio è sottile nelle parti piatte e spigoli molto pronunciati.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Spessore della Crosta,Crosta con parti piatte sottili e scalzo spesso.,La crosta del formaggio presenta parti piatte sottili e scalzo spesso.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,Pasta disomogenea con frattura irregolare.,La pasta del formaggio è disomogenea con frattura irregolare.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta con frattura a grana non omogenea, striature e microocchiature.","La pasta del formaggio presenta frattura a grana non omogenea, striature e microocchiature."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta tendente alla stiratura al centro, con frattura discreta.","La pasta del formaggio è tendente alla stiratura al centro, con frattura discreta."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,Pasta leggermente stirata.,La pasta del formaggio è leggermente stirata.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta con frattura regolare, leggermente striata e microocchiatura.","La pasta del formaggio presenta frattura regolare, leggermente striata e microocchiatura."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta non omogenea, tendente allo stirato in alcune zone.","La pasta del formaggio non è omogenea, tendente allo stirato in alcune zone."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta con frattura leggermente affossata, struttura granulare e piccola zona con occhiatura, alcuni occhi di medie dimensioni.","La pasta del formaggio presenta frattura leggermente affossata, struttura granulare e piccola zona con occhiatura, alcuni occhi di medie dimensioni."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta con frattura abbastanza regolare, grana abbastanza omogenea, con un'area leggermente più secca.","La pasta del formaggio presenta frattura abbastanza regolare, grana abbastanza omogenea, con un'area leggermente più secca."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,"Pasta con struttura grossolana, frattura grossolana e microocchiatura.","La pasta del formaggio presenta struttura grossolana, frattura grossolana e microocchiatura."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Struttura della Pasta,Pasta con grandiosa assenza di impugnatura e frattura abbastanza regolare.,La pasta del formaggio presenta grandiosa assenza di impugnatura e frattura abbastanza regolare.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,"Pasta di colorazione chiara, leggermente allungata al centro.","La pasta del formaggio è di colorazione chiara, leggermente allungata al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,Pasta con alone scuro e zona sottostante di colore più bianco.,La pasta del formaggio presenta alone scuro e zona sottostante di colore più bianco.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,Pasta con colore carico al centro.,La pasta del formaggio presenta colore carico al centro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,Pasta con alone centrale scuro.,La pasta del formaggio presenta alone centrale scuro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,"Pasta di colore carico, soprattutto al centro.","La pasta del formaggio è di colore carico, soprattutto al centro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,Pasta di colore giallo chiaro con sfumature grigiastre leggere.,La pasta del formaggio è di colore giallo chiaro con sfumature grigiastre leggere.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,Pasta di colore abbastanza omogeneo e chiaro.,La pasta del formaggio è di colore abbastanza omogeneo e chiaro.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,Pasta tendente al chiaro con alone centrale.,La pasta del formaggio è tendente al chiaro con alone centrale.
data/images_flat/2018-2019_Trentingrana__2019-02-13__P1a_302_fetta.bmp,Colore della Pasta,"Pasta di colore paglierino chiaro omogeneo, con alone verdastro.","La pasta del formaggio è di colore paglierino chiaro omogeneo, con alone verdastro."
data/images_flat/2018-2019_Trentingrana__2019-02-13__P4a_311_fetta.bmp,Profumo,Profumo di latte e panna con intensità moderata.,Il formaggio ha un profumo di latte e panna con intensità moderata.
